"ctry_code";"nace2_code";"RCA_Gen";"RCA_AI";"Period"
"CZ";"23.3";1,10798725351492;0;"2004-2018"
"CZ";"23.42";0,592416912092526;NA;"2004-2018"
"CZ";"23.5";1,62157392220678;0;"2004-2018"
"CZ";"24";0,783127103359283;0;"2004-2018"
"CZ";"24.46";4,00252389644016;NA;"2004-2018"
"CZ";"25.1";0,419694903332673;0;"2004-2018"
"CZ";"25.2";1,74468559379536;0;"2004-2018"
"CZ";"25.3";2,13244893910648;0;"2004-2018"
"CZ";"25.4";3,75622517218049;0;"2004-2018"
"CZ";"25.5";0,538302643755492;0;"2004-2018"
"CZ";"25.6";0,432117004420882;0;"2004-2018"
"CZ";"25.7";2,84072576644615;0;"2004-2018"
"CZ";"25.9";1,33958775973503;0;"2004-2018"
"CZ";"25.94";2,27142978629673;NA;"2004-2018"
"CZ";"26.1";0,415962621176691;0;"2004-2018"
"CZ";"26.11";4,95397616770418;0;"2004-2018"
"CZ";"26.2";0,729998655043454;1,05247280046883;"2004-2018"
"CZ";"26.3";0,457571826406985;4,45765345765346;"2004-2018"
"CZ";"26.4";0,776419324332814;0;"2004-2018"
"CZ";"26.5";1,36819666111513;0;"2004-2018"
"CZ";"26.51";1,36180315134101;0;"2004-2018"
"CZ";"26.52";0,572971976900412;0;"2004-2018"
"CZ";"26.6";2,75665936561096;0;"2004-2018"
"CZ";"26.7";0,602313106797665;0;"2004-2018"
"CZ";"26.8";0,534081476347202;NA;"2004-2018"
"CZ";"27.1";0,753192756616441;0;"2004-2018"
"CZ";"27.12";0,521756906157406;0;"2004-2018"
"CZ";"27.2";0,165837739020899;0;"2004-2018"
"CZ";"27.3";0,304246174352931;0;"2004-2018"
"CZ";"27.33";0,867221106105616;0;"2004-2018"
"CZ";"27.4";1,24340830567209;0;"2004-2018"
"CZ";"27.5";0,508234015485662;0;"2004-2018"
"CZ";"27.9";1,870888534001;0;"2004-2018"
"CZ";"28.1";1,48989495623072;0;"2004-2018"
"CZ";"28.11";1,76820171878333;0;"2004-2018"
"CZ";"28.14";0,558457583028494;0;"2004-2018"
"CZ";"28.21";1,96528846003069;0;"2004-2018"
"CZ";"28.22";0,960968254353244;0;"2004-2018"
"CZ";"28.23";0,336238797900083;0,393907490902433;"2004-2018"
"CZ";"28.25";1,24808333468664;0;"2004-2018"
"CZ";"28.29";1,31814919872828;0;"2004-2018"
"CZ";"28.3";0,826848249361708;0;"2004-2018"
"CZ";"28.4";0,86562636952788;0;"2004-2018"
"CZ";"28.9";0,746120970567708;0;"2004-2018"
"CZ";"28.92";1,64180005063816;0;"2004-2018"
"CZ";"28.94";4,42840600581436;0;"2004-2018"
"CZ";"28.95";0;0;"2004-2018"
"CZ";"28.99";0,898007186090762;0;"2004-2018"
"CZ";"29.1";1,64575700144855;0;"2004-2018"
"CZ";"29.3";0,68773709725292;0;"2004-2018"
"CZ";"30";1,62551148807619;0;"2004-2018"
"CZ";"31";0,836301378766446;0;"2004-2018"
"CZ";"32";0,757996886128389;0;"2004-2018"
"CZ";"32.5";1,11212565490262;6,01100148432725;"2004-2018"
"CZ";"32.9";0,835783737560353;0;"2004-2018"
"CZ";"42.2";0,592053896014833;0;"2004-2018"
"CZ";"42.91";2,21389651791243;0;"2004-2018"
"CZ";"43";1,73759262980039;0;"2004-2018"
"CZ";"62";0,569781767866224;0;"2004-2018"
"DD";"10";0;NA;"2004-2018"
"DD";"10.5";0;NA;"2004-2018"
"DD";"11";0;NA;"2004-2018"
"DD";"12";0;NA;"2004-2018"
"DD";"13";0;NA;"2004-2018"
"DD";"14";0;NA;"2004-2018"
"DD";"15";0;NA;"2004-2018"
"DD";"16";0;NA;"2004-2018"
"DD";"17";0;NA;"2004-2018"
"DD";"18.1";0;NA;"2004-2018"
"DD";"19";0;NA;"2004-2018"
"DD";"20.1";1,14118613629487;NA;"2004-2018"
"DD";"20.2";0;NA;"2004-2018"
"DD";"20.3";0;NA;"2004-2018"
"DD";"20.4";0;NA;"2004-2018"
"DD";"20.42";0;NA;"2004-2018"
"DD";"20.5";0;NA;"2004-2018"
"DD";"20.51";0;NA;"2004-2018"
"DD";"20.6";0;NA;"2004-2018"
"DD";"21";0;NA;"2004-2018"
"DD";"22";0;NA;"2004-2018"
"DD";"22.1";0;NA;"2004-2018"
"DD";"22.2";0;NA;"2004-2018"
"DD";"23";0;NA;"2004-2018"
"DD";"23.1";0;NA;"2004-2018"
"DD";"23.3";40,7358438675094;NA;"2004-2018"
"DD";"23.42";0;NA;"2004-2018"
"DD";"23.5";0;NA;"2004-2018"
"DD";"24";0;NA;"2004-2018"
"DD";"24.46";0;NA;"2004-2018"
"DD";"25.1";0;NA;"2004-2018"
"DD";"25.2";0;NA;"2004-2018"
"DD";"25.3";0;NA;"2004-2018"
"DD";"25.4";0;NA;"2004-2018"
"DD";"25.5";0;NA;"2004-2018"
"DD";"25.6";0;NA;"2004-2018"
"DD";"25.7";0;NA;"2004-2018"
"DD";"25.9";0;NA;"2004-2018"
"DD";"25.94";0;NA;"2004-2018"
"DD";"26.1";6,06870069214257;NA;"2004-2018"
"DD";"26.11";0;NA;"2004-2018"
"DD";"26.2";0;NA;"2004-2018"
"DD";"26.3";0;NA;"2004-2018"
"DD";"26.4";0;NA;"2004-2018"
"DD";"26.5";0;NA;"2004-2018"
"DD";"26.51";0;NA;"2004-2018"
"DD";"26.52";0;NA;"2004-2018"
"DD";"26.6";0;NA;"2004-2018"
"DD";"26.7";0;NA;"2004-2018"
"DD";"26.8";0;NA;"2004-2018"
"DD";"27.1";0;NA;"2004-2018"
"DD";"27.12";0;NA;"2004-2018"
"DD";"27.2";0;NA;"2004-2018"
"DD";"27.3";0;NA;"2004-2018"
"DD";"27.33";0;NA;"2004-2018"
"DD";"27.4";0;NA;"2004-2018"
"DD";"27.5";0;NA;"2004-2018"
"DD";"27.9";0;NA;"2004-2018"
"DD";"28.1";0;NA;"2004-2018"
"DD";"28.11";0;NA;"2004-2018"
"DD";"28.14";0;NA;"2004-2018"
"DD";"28.21";0;NA;"2004-2018"
"DD";"28.22";12,3967012198091;NA;"2004-2018"
"DD";"28.23";0;NA;"2004-2018"
"DD";"28.25";0;NA;"2004-2018"
"DD";"28.29";0;NA;"2004-2018"
"DD";"28.3";0;NA;"2004-2018"
"DD";"28.4";1,93466835818684;NA;"2004-2018"
"DD";"28.9";1,37158019042642;NA;"2004-2018"
"DD";"28.92";0;NA;"2004-2018"
"DD";"28.94";0;NA;"2004-2018"
"DD";"28.95";0;NA;"2004-2018"
"DD";"28.99";0;NA;"2004-2018"
"DD";"29.1";3,40406665296101;NA;"2004-2018"
"DD";"29.3";0;NA;"2004-2018"
"DD";"30";0;NA;"2004-2018"
"DD";"31";0;NA;"2004-2018"
"DD";"32";0;NA;"2004-2018"
"DD";"32.5";3,54008612822764;NA;"2004-2018"
"DD";"32.9";7,49466133566886;NA;"2004-2018"
"DD";"42.2";0;NA;"2004-2018"
"DD";"42.91";0;NA;"2004-2018"
"DD";"43";0;NA;"2004-2018"
"DD";"62";0;NA;"2004-2018"
"DE";"10";0,132052913066847;0;"2004-2018"
"DE";"10.5";3,01864057149696;0;"2004-2018"
"DE";"11";0,236420314950381;0;"2004-2018"
"DE";"12";0,693961641940446;0;"2004-2018"
"DE";"13";0,696482339449468;0;"2004-2018"
"DE";"14";0,453493185492986;0;"2004-2018"
"DE";"15";0,759978142089479;0;"2004-2018"
"DE";"16";1,69603652182635;NA;"2004-2018"
"DE";"17";0,789694862000997;NA;"2004-2018"
"DE";"18.1";1,316271896857;0;"2004-2018"
"DE";"19";0,459551466533426;0;"2004-2018"
"DE";"20.1";0,587246748813156;6,7122312679764;"2004-2018"
"DE";"20.2";0,53893673336887;0;"2004-2018"
"DE";"20.3";0,477699911884894;NA;"2004-2018"
"DE";"20.4";1,35638337051259;NA;"2004-2018"
"DE";"20.42";1,31286777882328;0;"2004-2018"
"DE";"20.5";0,647003910696792;0;"2004-2018"
"DE";"20.51";1,11659033907674;0;"2004-2018"
"DE";"20.6";0,378513504835771;NA;"2004-2018"
"DE";"21";0,478511772949512;3,02464742322394;"2004-2018"
"DE";"22";1,60854300398181;0;"2004-2018"
"DE";"22.1";1,14026071477879;NA;"2004-2018"
"DE";"22.2";0,853075669413;0;"2004-2018"
"DE";"23";0,669003523205353;0;"2004-2018"
"DE";"23.1";1,05607663330006;0;"2004-2018"
"DE";"23.3";0,655431264649802;0;"2004-2018"
"DE";"23.42";0,506444743049314;NA;"2004-2018"
"DE";"23.5";0,419692294831138;0;"2004-2018"
"DE";"24";0,569165632645038;0;"2004-2018"
"DE";"24.46";0,599417236910652;NA;"2004-2018"
"DE";"25.1";0,74413972699384;0;"2004-2018"
"DE";"25.2";1,45339108838344;0;"2004-2018"
"DE";"25.3";0,499942895992773;0;"2004-2018"
"DE";"25.4";1,62958368707574;0;"2004-2018"
"DE";"25.5";1,07936006126439;0;"2004-2018"
"DE";"25.6";0,832034089212699;0;"2004-2018"
"DE";"25.7";2,33207575537904;0;"2004-2018"
"DE";"25.9";3,2690723396442;122,498220640569;"2004-2018"
"DE";"25.94";2,61341302064246;NA;"2004-2018"
"DE";"26.1";0,7797625646478;0;"2004-2018"
"DE";"26.11";1,15318083737189;0;"2004-2018"
"DE";"26.2";0,433646236836862;0,965703097464575;"2004-2018"
"DE";"26.3";0,531883595470617;0,721790862360257;"2004-2018"
"DE";"26.4";1,10418549310136;9,79985765124555;"2004-2018"
"DE";"26.5";1,17286543420705;1,2123317877509;"2004-2018"
"DE";"26.51";1,2730014674542;1,50818602703847;"2004-2018"
"DE";"26.52";0,720431153292196;0;"2004-2018"
"DE";"26.6";1,27864729773065;0;"2004-2018"
"DE";"26.7";0,875229029880645;6,44727477055628;"2004-2018"
"DE";"26.8";0,489901650336637;NA;"2004-2018"
"DE";"27.1";1,68972697233601;0;"2004-2018"
"DE";"27.12";0,87376433912185;1,49388073951914;"2004-2018"
"DE";"27.2";1,18845086557346;5,10409252669039;"2004-2018"
"DE";"27.3";0,506380067814364;0;"2004-2018"
"DE";"27.33";1,5622551766321;0;"2004-2018"
"DE";"27.4";1,14136888103328;0;"2004-2018"
"DE";"27.5";1,25593202831441;0;"2004-2018"
"DE";"27.9";1,36474359026472;1,64648146022271;"2004-2018"
"DE";"28.1";2,52972525174491;1,17504288384239;"2004-2018"
"DE";"28.11";3,15184819801311;11,6664972038638;"2004-2018"
"DE";"28.14";0,589243097285693;0;"2004-2018"
"DE";"28.21";0,787581824708868;0;"2004-2018"
"DE";"28.22";1,38138914452279;0;"2004-2018"
"DE";"28.23";0,41665189529861;0,564927825030891;"2004-2018"
"DE";"28.25";0,558207076785461;1,34613429275351;"2004-2018"
"DE";"28.29";1,09096785627756;1,24998184327112;"2004-2018"
"DE";"28.3";0,520097682090245;0;"2004-2018"
"DE";"28.4";1,2251886820251;1,93673076111572;"2004-2018"
"DE";"28.9";0,99615263465536;1,31718516817817;"2004-2018"
"DE";"28.92";0,447605483426485;0;"2004-2018"
"DE";"28.94";1,00550376648785;0;"2004-2018"
"DE";"28.95";5,4556084234071;0;"2004-2018"
"DE";"28.99";0,889792869418874;0;"2004-2018"
"DE";"29.1";3,73051902440833;8,99069509288583;"2004-2018"
"DE";"29.3";5,02531625993505;1,17786750615932;"2004-2018"
"DE";"30";1,36859770365157;0;"2004-2018"
"DE";"31";0,950030500139298;0;"2004-2018"
"DE";"32";0,604335009466132;2,69226858550702;"2004-2018"
"DE";"32.5";1,15788602615939;1,25140066488663;"2004-2018"
"DE";"32.9";0,90106752481513;1,60128392994208;"2004-2018"
"DE";"42.2";1,17371460949393;0;"2004-2018"
"DE";"42.91";0,437690039768199;0;"2004-2018"
"DE";"43";0,801790884691326;0;"2004-2018"
"DE";"62";0,329518773209266;0,713795100101928;"2004-2018"
"DJ";"10";0;NA;"2004-2018"
"DJ";"10.5";0;NA;"2004-2018"
"DJ";"11";0;NA;"2004-2018"
"DJ";"12";0;NA;"2004-2018"
"DJ";"13";0;NA;"2004-2018"
"DJ";"14";0;NA;"2004-2018"
"DJ";"15";0;NA;"2004-2018"
"DJ";"16";0;NA;"2004-2018"
"DJ";"17";0;NA;"2004-2018"
"DJ";"18.1";0;NA;"2004-2018"
"DJ";"19";0;NA;"2004-2018"
"DJ";"20.1";0;NA;"2004-2018"
"DJ";"20.2";0;NA;"2004-2018"
"DJ";"20.3";0;NA;"2004-2018"
"DJ";"20.4";0;NA;"2004-2018"
"DJ";"20.42";0;NA;"2004-2018"
"DJ";"20.5";0;NA;"2004-2018"
"DJ";"20.51";0;NA;"2004-2018"
"DJ";"20.6";0;NA;"2004-2018"
"DJ";"21";0;NA;"2004-2018"
"DJ";"22";0;NA;"2004-2018"
"DJ";"22.1";0;NA;"2004-2018"
"DJ";"22.2";0;NA;"2004-2018"
"DJ";"23";0;NA;"2004-2018"
"DJ";"23.1";0;NA;"2004-2018"
"DJ";"23.3";0;NA;"2004-2018"
"DJ";"23.42";0;NA;"2004-2018"
"DJ";"23.5";0;NA;"2004-2018"
"DJ";"24";0;NA;"2004-2018"
"DJ";"24.46";0;NA;"2004-2018"
"DJ";"25.1";0;NA;"2004-2018"
"DJ";"25.2";0;NA;"2004-2018"
"DJ";"25.3";0;NA;"2004-2018"
"DJ";"25.4";0;NA;"2004-2018"
"DJ";"25.5";0;NA;"2004-2018"
"DJ";"25.6";0;NA;"2004-2018"
"DJ";"25.7";0;NA;"2004-2018"
"DJ";"25.9";0;NA;"2004-2018"
"DJ";"25.94";0;NA;"2004-2018"
"DJ";"26.1";0;NA;"2004-2018"
"DJ";"26.11";0;NA;"2004-2018"
"DJ";"26.2";0;NA;"2004-2018"
"DJ";"26.3";0;NA;"2004-2018"
"DJ";"26.4";0;NA;"2004-2018"
"DJ";"26.5";0;NA;"2004-2018"
"DJ";"26.51";0;NA;"2004-2018"
"DJ";"26.52";0;NA;"2004-2018"
"DJ";"26.6";0;NA;"2004-2018"
"DJ";"26.7";0;NA;"2004-2018"
"DJ";"26.8";0;NA;"2004-2018"
"DJ";"27.1";0;NA;"2004-2018"
"DJ";"27.12";0;NA;"2004-2018"
"DJ";"27.2";0;NA;"2004-2018"
"DJ";"27.3";0;NA;"2004-2018"
"DJ";"27.33";0;NA;"2004-2018"
"DJ";"27.4";0;NA;"2004-2018"
"DJ";"27.5";0;NA;"2004-2018"
"DJ";"27.9";0;NA;"2004-2018"
"DJ";"28.1";0;NA;"2004-2018"
"DJ";"28.11";0;NA;"2004-2018"
"DJ";"28.14";0;NA;"2004-2018"
"DJ";"28.21";0;NA;"2004-2018"
"DJ";"28.22";0;NA;"2004-2018"
"DJ";"28.23";0;NA;"2004-2018"
"DJ";"28.25";0;NA;"2004-2018"
"DJ";"28.29";0;NA;"2004-2018"
"DJ";"28.3";0;NA;"2004-2018"
"DJ";"28.4";0;NA;"2004-2018"
"DJ";"28.9";0;NA;"2004-2018"
"DJ";"28.92";0;NA;"2004-2018"
"DJ";"28.94";0;NA;"2004-2018"
"DJ";"28.95";0;NA;"2004-2018"
"DJ";"28.99";0;NA;"2004-2018"
"DJ";"29.1";0;NA;"2004-2018"
"DJ";"29.3";0;NA;"2004-2018"
"DJ";"30";0;NA;"2004-2018"
"DJ";"31";0;NA;"2004-2018"
"DJ";"32";0;NA;"2004-2018"
"DJ";"32.5";0;NA;"2004-2018"
"DJ";"32.9";0;NA;"2004-2018"
"DJ";"42.2";0;NA;"2004-2018"
"DJ";"42.91";0;NA;"2004-2018"
"DJ";"43";0;NA;"2004-2018"
"DJ";"62";0;NA;"2004-2018"
"DK";"10";0,843044741859481;0;"2004-2018"
"DK";"10.5";8,04233962569628;0;"2004-2018"
"DK";"11";0,378310619525302;0;"2004-2018"
"DK";"12";0,64745087166616;0;"2004-2018"
"DK";"13";0,54350007379429;0;"2004-2018"
"DK";"14";0,467822608371195;0;"2004-2018"
"DK";"15";1,34489105181499;0;"2004-2018"
"DK";"16";0,896533355466815;NA;"2004-2018"
"DK";"17";0,647361631880322;NA;"2004-2018"
"DK";"18.1";0,367964745625116;0;"2004-2018"
"DK";"19";0,943932146212875;0;"2004-2018"
"DK";"20.1";0,470976752877838;0;"2004-2018"
"DK";"20.2";0,683518188686033;0;"2004-2018"
"DK";"20.3";0,295607933510361;NA;"2004-2018"
"DK";"20.4";1,16262284757787;NA;"2004-2018"
"DK";"20.42";0,285335515372868;0;"2004-2018"
"DK";"20.5";0,523285624992129;0;"2004-2018"
"DK";"20.51";0,242104968511319;0;"2004-2018"
"DK";"20.6";0,453315594557312;NA;"2004-2018"
"DK";"21";1,89116190421021;38,6329966329966;"2004-2018"
"DK";"22";1,37631468774556;0;"2004-2018"
"DK";"22.1";0;NA;"2004-2018"
"DK";"22.2";0,667207215451162;0;"2004-2018"
"DK";"23";0,719930021162841;0;"2004-2018"
"DK";"23.1";0,5059116790353;0;"2004-2018"
"DK";"23.3";0,834638913316858;0;"2004-2018"
"DK";"23.42";0,425012803876369;NA;"2004-2018"
"DK";"23.5";0,290838118098097;0;"2004-2018"
"DK";"24";0,114447351217488;0;"2004-2018"
"DK";"24.46";0;NA;"2004-2018"
"DK";"25.1";0,55918250233216;0;"2004-2018"
"DK";"25.2";1,62717810929344;312,927272727273;"2004-2018"
"DK";"25.3";0,0728507306443998;0;"2004-2018"
"DK";"25.4";0,842124313043164;0;"2004-2018"
"DK";"25.5";0,21455002689132;0;"2004-2018"
"DK";"25.6";0,398584486973118;0;"2004-2018"
"DK";"25.7";2,72663736378179;0;"2004-2018"
"DK";"25.9";1,89540308948897;0;"2004-2018"
"DK";"25.94";3,25914646451381;NA;"2004-2018"
"DK";"26.1";0,191841846381286;0;"2004-2018"
"DK";"26.11";0,525387286829088;0;"2004-2018"
"DK";"26.2";0,517707078148657;0,829220994308772;"2004-2018"
"DK";"26.3";1,32754022880175;0;"2004-2018"
"DK";"26.4";1,04652269585559;0;"2004-2018"
"DK";"26.5";0,868693081312717;0;"2004-2018"
"DK";"26.51";0,688093177689838;2,14040542221117;"2004-2018"
"DK";"26.52";0,274041722390932;0;"2004-2018"
"DK";"26.6";0,679205810675843;0;"2004-2018"
"DK";"26.7";0,529686351166244;0;"2004-2018"
"DK";"26.8";0;NA;"2004-2018"
"DK";"27.1";1,83598537168019;0;"2004-2018"
"DK";"27.12";1,01378272572825;0;"2004-2018"
"DK";"27.2";0,524574272708827;0;"2004-2018"
"DK";"27.3";0,178586866002695;0;"2004-2018"
"DK";"27.33";0,694149160627058;0;"2004-2018"
"DK";"27.4";0,633823733376343;0;"2004-2018"
"DK";"27.5";1,0270934061058;0;"2004-2018"
"DK";"27.9";0,773293288824208;0;"2004-2018"
"DK";"28.1";3,46721336989986;0;"2004-2018"
"DK";"28.11";1,29391737824963;0;"2004-2018"
"DK";"28.14";1,27479431257759;0;"2004-2018"
"DK";"28.21";0,731080400683094;0;"2004-2018"
"DK";"28.22";0,701514649184881;0;"2004-2018"
"DK";"28.23";0,336673799075802;0,93105406940575;"2004-2018"
"DK";"28.25";0,999865773302658;0;"2004-2018"
"DK";"28.29";1,5638135533279;0;"2004-2018"
"DK";"28.3";1,2563820551747;0;"2004-2018"
"DK";"28.4";0,441697562842339;12,3686669062163;"2004-2018"
"DK";"28.9";1,08528718525356;0;"2004-2018"
"DK";"28.92";0,535392335335247;0;"2004-2018"
"DK";"28.94";0,132376457554337;0;"2004-2018"
"DK";"28.95";0,204179668008287;0;"2004-2018"
"DK";"28.99";1,91776722301246;0;"2004-2018"
"DK";"29.1";0,662588008796362;0;"2004-2018"
"DK";"29.3";0,131572688565247;0;"2004-2018"
"DK";"30";1,08207803854209;0;"2004-2018"
"DK";"31";1,32995751866771;0;"2004-2018"
"DK";"32";0,808733389289574;0;"2004-2018"
"DK";"32.5";2,0153816752932;3,55195542255701;"2004-2018"
"DK";"32.9";1,11878352031937;0;"2004-2018"
"DK";"42.2";1,31673234151503;0;"2004-2018"
"DK";"42.91";1,16216898412484;0;"2004-2018"
"DK";"43";1,92771157999968;0;"2004-2018"
"DK";"62";0,469084755194218;0;"2004-2018"
"DM";"10";0;NA;"2004-2018"
"DM";"10.5";0;NA;"2004-2018"
"DM";"11";0;NA;"2004-2018"
"DM";"12";0;NA;"2004-2018"
"DM";"13";0;NA;"2004-2018"
"DM";"14";0;NA;"2004-2018"
"DM";"15";0;NA;"2004-2018"
"DM";"16";0;NA;"2004-2018"
"DM";"17";0;NA;"2004-2018"
"DM";"18.1";0;NA;"2004-2018"
"DM";"19";0;NA;"2004-2018"
"DM";"20.1";0;NA;"2004-2018"
"DM";"20.2";0;NA;"2004-2018"
"DM";"20.3";0;NA;"2004-2018"
"DM";"20.4";0;NA;"2004-2018"
"DM";"20.42";0;NA;"2004-2018"
"DM";"20.5";0;NA;"2004-2018"
"DM";"20.51";0;NA;"2004-2018"
"DM";"20.6";0;NA;"2004-2018"
"DM";"21";0;NA;"2004-2018"
"DM";"22";0;NA;"2004-2018"
"DM";"22.1";0;NA;"2004-2018"
"DM";"22.2";0;NA;"2004-2018"
"DM";"23";0;NA;"2004-2018"
"DM";"23.1";0;NA;"2004-2018"
"DM";"23.3";0;NA;"2004-2018"
"DM";"23.42";0;NA;"2004-2018"
"DM";"23.5";0;NA;"2004-2018"
"DM";"24";0;NA;"2004-2018"
"DM";"24.46";0;NA;"2004-2018"
"DM";"25.1";0;NA;"2004-2018"
"DM";"25.2";0;NA;"2004-2018"
"DM";"25.3";0;NA;"2004-2018"
"DM";"25.4";0;NA;"2004-2018"
"DM";"25.5";0;NA;"2004-2018"
"DM";"25.6";0;NA;"2004-2018"
"DM";"25.7";0;NA;"2004-2018"
"DM";"25.9";0;NA;"2004-2018"
"DM";"25.94";0;NA;"2004-2018"
"DM";"26.1";0;NA;"2004-2018"
"DM";"26.11";0;NA;"2004-2018"
"DM";"26.2";14,0794002894856;NA;"2004-2018"
"DM";"26.3";0;NA;"2004-2018"
"DM";"26.4";0;NA;"2004-2018"
"DM";"26.5";0;NA;"2004-2018"
"DM";"26.51";0;NA;"2004-2018"
"DM";"26.52";0;NA;"2004-2018"
"DM";"26.6";0;NA;"2004-2018"
"DM";"26.7";0;NA;"2004-2018"
"DM";"26.8";0;NA;"2004-2018"
"DM";"27.1";0;NA;"2004-2018"
"DM";"27.12";0;NA;"2004-2018"
"DM";"27.2";0;NA;"2004-2018"
"DM";"27.3";0;NA;"2004-2018"
"DM";"27.33";0;NA;"2004-2018"
"DM";"27.4";0;NA;"2004-2018"
"DM";"27.5";0;NA;"2004-2018"
"DM";"27.9";0;NA;"2004-2018"
"DM";"28.1";0;NA;"2004-2018"
"DM";"28.11";0;NA;"2004-2018"
"DM";"28.14";0;NA;"2004-2018"
"DM";"28.21";0;NA;"2004-2018"
"DM";"28.22";0;NA;"2004-2018"
"DM";"28.23";0;NA;"2004-2018"
"DM";"28.25";0;NA;"2004-2018"
"DM";"28.29";0;NA;"2004-2018"
"DM";"28.3";0;NA;"2004-2018"
"DM";"28.4";0;NA;"2004-2018"
"DM";"28.9";0;NA;"2004-2018"
"DM";"28.92";0;NA;"2004-2018"
"DM";"28.94";0;NA;"2004-2018"
"DM";"28.95";0;NA;"2004-2018"
"DM";"28.99";0;NA;"2004-2018"
"DM";"29.1";0;NA;"2004-2018"
"DM";"29.3";0;NA;"2004-2018"
"DM";"30";0;NA;"2004-2018"
"DM";"31";0;NA;"2004-2018"
"DM";"32";0;NA;"2004-2018"
"DM";"32.5";0;NA;"2004-2018"
"DM";"32.9";0;NA;"2004-2018"
"DM";"42.2";0;NA;"2004-2018"
"DM";"42.91";0;NA;"2004-2018"
"DM";"43";0;NA;"2004-2018"
"DM";"62";0;NA;"2004-2018"
"DO";"10";1,44372292415974;NA;"2004-2018"
"DO";"10.5";0;NA;"2004-2018"
"DO";"11";0;NA;"2004-2018"
"DO";"12";42,9860196131715;NA;"2004-2018"
"DO";"13";0;NA;"2004-2018"
"DO";"14";0;NA;"2004-2018"
"DO";"15";0;NA;"2004-2018"
"DO";"16";0;NA;"2004-2018"
"DO";"17";0;NA;"2004-2018"
"DO";"18.1";0;NA;"2004-2018"
"DO";"19";0;NA;"2004-2018"
"DO";"20.1";0;NA;"2004-2018"
"DO";"20.2";0;NA;"2004-2018"
"DO";"20.3";0;NA;"2004-2018"
"DO";"20.4";0;NA;"2004-2018"
"DO";"20.42";0;NA;"2004-2018"
"DO";"20.5";0;NA;"2004-2018"
"DO";"20.51";0;NA;"2004-2018"
"DO";"20.6";0;NA;"2004-2018"
"DO";"21";1,53049394562357;NA;"2004-2018"
"DO";"22";0;NA;"2004-2018"
"DO";"22.1";0;NA;"2004-2018"
"DO";"22.2";0;NA;"2004-2018"
"DO";"23";0;NA;"2004-2018"
"DO";"23.1";0;NA;"2004-2018"
"DO";"23.3";0;NA;"2004-2018"
"DO";"23.42";0;NA;"2004-2018"
"DO";"23.5";0;NA;"2004-2018"
"DO";"24";0;NA;"2004-2018"
"DO";"24.46";0;NA;"2004-2018"
"DO";"25.1";0;NA;"2004-2018"
"DO";"25.2";0;NA;"2004-2018"
"DO";"25.3";0;NA;"2004-2018"
"DO";"25.4";0;NA;"2004-2018"
"DO";"25.5";0;NA;"2004-2018"
"DO";"25.6";0;NA;"2004-2018"
"DO";"25.7";5,35466452651429;NA;"2004-2018"
"DO";"25.9";0;NA;"2004-2018"
"DO";"25.94";0;NA;"2004-2018"
"DO";"26.1";0,340698986225548;NA;"2004-2018"
"DO";"26.11";0;NA;"2004-2018"
"DO";"26.2";0,988028090490219;NA;"2004-2018"
"DO";"26.3";0,197996709613379;NA;"2004-2018"
"DO";"26.4";0;NA;"2004-2018"
"DO";"26.5";0;NA;"2004-2018"
"DO";"26.51";1,51118789620137;NA;"2004-2018"
"DO";"26.52";0;NA;"2004-2018"
"DO";"26.6";0;NA;"2004-2018"
"DO";"26.7";0;NA;"2004-2018"
"DO";"26.8";0;NA;"2004-2018"
"DO";"27.1";0;NA;"2004-2018"
"DO";"27.12";2,24359283660157;NA;"2004-2018"
"DO";"27.2";0;NA;"2004-2018"
"DO";"27.3";0;NA;"2004-2018"
"DO";"27.33";5,91727203905035;NA;"2004-2018"
"DO";"27.4";0;NA;"2004-2018"
"DO";"27.5";1,47748287427448;NA;"2004-2018"
"DO";"27.9";0;NA;"2004-2018"
"DO";"28.1";0,547187805458399;NA;"2004-2018"
"DO";"28.11";3,64963038973437;NA;"2004-2018"
"DO";"28.14";0;NA;"2004-2018"
"DO";"28.21";0;NA;"2004-2018"
"DO";"28.22";6,9595515619981;NA;"2004-2018"
"DO";"28.23";0;NA;"2004-2018"
"DO";"28.25";0;NA;"2004-2018"
"DO";"28.29";0,663586877322987;NA;"2004-2018"
"DO";"28.3";0;NA;"2004-2018"
"DO";"28.4";0;NA;"2004-2018"
"DO";"28.9";0,385004965733732;NA;"2004-2018"
"DO";"28.92";0;NA;"2004-2018"
"DO";"28.94";0;NA;"2004-2018"
"DO";"28.95";0;NA;"2004-2018"
"DO";"28.99";0;NA;"2004-2018"
"DO";"29.1";0,955527481532914;NA;"2004-2018"
"DO";"29.3";0;NA;"2004-2018"
"DO";"30";6,45213989784628;NA;"2004-2018"
"DO";"31";0;NA;"2004-2018"
"DO";"32";6,01743142058063;NA;"2004-2018"
"DO";"32.5";3,4779793540482;NA;"2004-2018"
"DO";"32.9";1,05188229272545;NA;"2004-2018"
"DO";"42.2";0;NA;"2004-2018"
"DO";"42.91";0;NA;"2004-2018"
"DO";"43";1,23245778559122;NA;"2004-2018"
"DO";"62";1,92795010035839;NA;"2004-2018"
"DZ";"10";2,22411369397581;NA;"2004-2018"
"DZ";"10.5";0;NA;"2004-2018"
"DZ";"11";0;NA;"2004-2018"
"DZ";"12";0;NA;"2004-2018"
"DZ";"13";0;NA;"2004-2018"
