"ctry_code";"Subclass";"RCA_Gen";"RCA_AI";"Period"
"AN";"B61F";0;NA;"1974-1988"
"AN";"B61G";0;NA;"1974-1988"
"AN";"B61H";0;NA;"1974-1988"
"AN";"B61J";0;NA;"1974-1988"
"AN";"B61K";0;NA;"1974-1988"
"AN";"B61L";0;NA;"1974-1988"
"AN";"B62B";0;NA;"1974-1988"
"AN";"B62C";0;NA;"1974-1988"
"AN";"B62D";0;NA;"1974-1988"
"AN";"B62H";0;NA;"1974-1988"
"AN";"B62J";0;NA;"1974-1988"
"AN";"B62K";0;NA;"1974-1988"
"AN";"B62L";0;NA;"1974-1988"
"AN";"B62M";0;NA;"1974-1988"
"AN";"B63B";172,840780319874;NA;"1974-1988"
"AN";"B63C";0;NA;"1974-1988"
"AN";"B63G";0;NA;"1974-1988"
"AN";"B63H";0;NA;"1974-1988"
"AN";"B63J";0;NA;"1974-1988"
"AN";"B64B";0;NA;"1974-1988"
"AN";"B64C";0;NA;"1974-1988"
"AN";"B64D";0;NA;"1974-1988"
"AN";"B64F";0;NA;"1974-1988"
"AN";"B64G";0;NA;"1974-1988"
"AN";"B65B";0;NA;"1974-1988"
"AN";"B65C";0;NA;"1974-1988"
"AN";"B65D";0;NA;"1974-1988"
"AN";"B65F";0;NA;"1974-1988"
"AN";"B65G";0;NA;"1974-1988"
"AN";"B65H";0;NA;"1974-1988"
"AN";"B66B";0;NA;"1974-1988"
"AN";"B66C";0;NA;"1974-1988"
"AN";"B66D";0;NA;"1974-1988"
"AN";"B66F";0;NA;"1974-1988"
"AN";"B67B";0;NA;"1974-1988"
"AN";"B67C";0;NA;"1974-1988"
"AN";"B67D";0;NA;"1974-1988"
"AN";"B68B";0;NA;"1974-1988"
"AN";"B68C";0;NA;"1974-1988"
"AN";"B68F";0;NA;"1974-1988"
"AN";"B68G";0;NA;"1974-1988"
"AN";"B81B";0;NA;"1974-1988"
"AN";"B81C";0;NA;"1974-1988"
"AN";"B82B";0;NA;"1974-1988"
"AN";"B82Y";0;NA;"1974-1988"
"AN";"C01B";0;NA;"1974-1988"
"AN";"C01C";0;NA;"1974-1988"
"AN";"C01D";0;NA;"1974-1988"
"AN";"C01F";0;NA;"1974-1988"
"AN";"C01G";0;NA;"1974-1988"
"AN";"C02F";0;NA;"1974-1988"
"AN";"C03B";0;NA;"1974-1988"
"AN";"C03C";0;NA;"1974-1988"
"AN";"C04B";0;NA;"1974-1988"
"AN";"C05B";0;NA;"1974-1988"
"AN";"C05C";0;NA;"1974-1988"
"AN";"C05D";0;NA;"1974-1988"
"AN";"C05F";0;NA;"1974-1988"
"AN";"C05G";0;NA;"1974-1988"
"AN";"C06B";0;NA;"1974-1988"
"AN";"C06C";0;NA;"1974-1988"
"AN";"C06D";0;NA;"1974-1988"
"AN";"C06F";0;NA;"1974-1988"
"AN";"C07B";0;NA;"1974-1988"
"AN";"C07C";0;NA;"1974-1988"
"AN";"C07D";0;NA;"1974-1988"
"AN";"C07F";0;NA;"1974-1988"
"AN";"C07G";0;NA;"1974-1988"
"AN";"C07H";0;NA;"1974-1988"
"AN";"C07J";0;NA;"1974-1988"
"AN";"C07K";0;NA;"1974-1988"
"AN";"C08B";0;NA;"1974-1988"
"AN";"C08C";0;NA;"1974-1988"
"AN";"C08F";0;NA;"1974-1988"
"AN";"C08G";0;NA;"1974-1988"
"AN";"C08H";0;NA;"1974-1988"
"AN";"C08J";0;NA;"1974-1988"
"AN";"C08K";0;NA;"1974-1988"
"AN";"C08L";0;NA;"1974-1988"
"AN";"C09B";0;NA;"1974-1988"
"AN";"C09C";0;NA;"1974-1988"
"AN";"C09D";0;NA;"1974-1988"
"AN";"C09F";0;NA;"1974-1988"
"AN";"C09G";0;NA;"1974-1988"
"AN";"C09H";0;NA;"1974-1988"
"AN";"C09J";0;NA;"1974-1988"
"AN";"C09K";0;NA;"1974-1988"
"AN";"C10B";0;NA;"1974-1988"
"AN";"C10C";0;NA;"1974-1988"
"AN";"C10F";0;NA;"1974-1988"
"AN";"C10G";0;NA;"1974-1988"
"AN";"C10H";0;NA;"1974-1988"
"AN";"C10J";0;NA;"1974-1988"
"AN";"C10K";0;NA;"1974-1988"
"AN";"C10L";0;NA;"1974-1988"
"AN";"C10M";0;NA;"1974-1988"
"AN";"C10N";0;NA;"1974-1988"
"AN";"C11B";0;NA;"1974-1988"
"AN";"C11C";0;NA;"1974-1988"
"AN";"C11D";0;NA;"1974-1988"
"AN";"C12C";0;NA;"1974-1988"
"AN";"C12F";0;NA;"1974-1988"
"AN";"C12G";0;NA;"1974-1988"
"AN";"C12H";0;NA;"1974-1988"
"AN";"C12J";0;NA;"1974-1988"
"AN";"C12L";0;NA;"1974-1988"
"AN";"C12M";0;NA;"1974-1988"
"AN";"C12N";0;NA;"1974-1988"
"AN";"C12P";0;NA;"1974-1988"
"AN";"C12Q";0;NA;"1974-1988"
"AN";"C12R";0;NA;"1974-1988"
"AN";"C12S";0;NA;"1974-1988"
"AN";"C13B";0;NA;"1974-1988"
"AN";"C13C";0;NA;"1974-1988"
"AN";"C13D";0;NA;"1974-1988"
"AN";"C13F";0;NA;"1974-1988"
"AN";"C13G";0;NA;"1974-1988"
"AN";"C13J";0;NA;"1974-1988"
"AN";"C13K";0;NA;"1974-1988"
"AN";"C14B";0;NA;"1974-1988"
"AN";"C14C";0;NA;"1974-1988"
"AN";"C21B";0;NA;"1974-1988"
"AN";"C21C";0;NA;"1974-1988"
"AN";"C21D";0;NA;"1974-1988"
"AN";"C22B";0;NA;"1974-1988"
"AN";"C22C";0;NA;"1974-1988"
"AN";"C22F";0;NA;"1974-1988"
"AN";"C23C";0;NA;"1974-1988"
"AN";"C23D";0;NA;"1974-1988"
"AN";"C23F";0;NA;"1974-1988"
"AN";"C23G";0;NA;"1974-1988"
"AN";"C25B";0;NA;"1974-1988"
"AN";"C25C";0;NA;"1974-1988"
"AN";"C25D";0;NA;"1974-1988"
"AN";"C25F";0;NA;"1974-1988"
"AN";"C30B";0;NA;"1974-1988"
"AN";"C40B";0;NA;"1974-1988"
"AN";"D01B";0;NA;"1974-1988"
"AN";"D01C";0;NA;"1974-1988"
"AN";"D01D";0;NA;"1974-1988"
"AN";"D01F";0;NA;"1974-1988"
"AN";"D01G";0;NA;"1974-1988"
"AN";"D01H";0;NA;"1974-1988"
"AN";"D02G";0;NA;"1974-1988"
"AN";"D02H";0;NA;"1974-1988"
"AN";"D02J";0;NA;"1974-1988"
"AN";"D03C";0;NA;"1974-1988"
"AN";"D03D";0;NA;"1974-1988"
"AN";"D03J";0;NA;"1974-1988"
"AN";"D04B";0;NA;"1974-1988"
"AN";"D04C";0;NA;"1974-1988"
"AN";"D04D";0;NA;"1974-1988"
"AN";"D04G";0;NA;"1974-1988"
"AN";"D04H";0;NA;"1974-1988"
"AN";"D05B";0;NA;"1974-1988"
"AN";"D05C";0;NA;"1974-1988"
"AN";"D06B";0;NA;"1974-1988"
"AN";"D06C";0;NA;"1974-1988"
"AN";"D06F";0;NA;"1974-1988"
"AN";"D06G";0;NA;"1974-1988"
"AN";"D06H";0;NA;"1974-1988"
"AN";"D06J";0;NA;"1974-1988"
"AN";"D06L";0;NA;"1974-1988"
"AN";"D06M";0;NA;"1974-1988"
"AN";"D06N";0;NA;"1974-1988"
"AN";"D06P";0;NA;"1974-1988"
"AN";"D06Q";0;NA;"1974-1988"
"AN";"D07B";0;NA;"1974-1988"
"AN";"D21B";0;NA;"1974-1988"
"AN";"D21C";0;NA;"1974-1988"
"AN";"D21D";0;NA;"1974-1988"
"AN";"D21F";0;NA;"1974-1988"
"AN";"D21G";0;NA;"1974-1988"
"AN";"D21H";0;NA;"1974-1988"
"AN";"D21J";0;NA;"1974-1988"
"AN";"E01B";0;NA;"1974-1988"
"AN";"E01C";0;NA;"1974-1988"
"AN";"E01D";0;NA;"1974-1988"
"AN";"E01F";0;NA;"1974-1988"
"AN";"E01H";0;NA;"1974-1988"
"AN";"E02B";0;NA;"1974-1988"
"AN";"E02C";0;NA;"1974-1988"
"AN";"E02D";0;NA;"1974-1988"
"AN";"E02F";0;NA;"1974-1988"
"AN";"E03B";0;NA;"1974-1988"
"AN";"E03C";0;NA;"1974-1988"
"AN";"E03D";0;NA;"1974-1988"
"AN";"E03F";0;NA;"1974-1988"
"AN";"E04B";0;NA;"1974-1988"
"AN";"E04C";0;NA;"1974-1988"
"AN";"E04D";0;NA;"1974-1988"
"AN";"E04F";0;NA;"1974-1988"
"AN";"E04G";0;NA;"1974-1988"
"AN";"E04H";0;NA;"1974-1988"
"AN";"E05B";0;NA;"1974-1988"
"AN";"E05C";0;NA;"1974-1988"
"AN";"E05D";0;NA;"1974-1988"
"AN";"E05F";0;NA;"1974-1988"
"AN";"E05G";0;NA;"1974-1988"
"AN";"E06B";0;NA;"1974-1988"
"AN";"E06C";0;NA;"1974-1988"
"AN";"E21B";0;NA;"1974-1988"
"AN";"E21C";0;NA;"1974-1988"
"AN";"E21D";0;NA;"1974-1988"
"AN";"E21F";0;NA;"1974-1988"
"AN";"F01B";0;NA;"1974-1988"
"AN";"F01C";0;NA;"1974-1988"
"AN";"F01D";0;NA;"1974-1988"
"AN";"F01K";0;NA;"1974-1988"
"AN";"F01L";0;NA;"1974-1988"
"AN";"F01M";0;NA;"1974-1988"
"AN";"F01N";0;NA;"1974-1988"
"AN";"F01P";0;NA;"1974-1988"
"AN";"F02B";0;NA;"1974-1988"
"AN";"F02C";0;NA;"1974-1988"
"AN";"F02D";0;NA;"1974-1988"
"AN";"F02F";0;NA;"1974-1988"
"AN";"F02G";0;NA;"1974-1988"
"AN";"F02K";0;NA;"1974-1988"
"AN";"F02M";0;NA;"1974-1988"
"AN";"F02N";0;NA;"1974-1988"
"AN";"F02P";0;NA;"1974-1988"
"AN";"F03B";0;NA;"1974-1988"
"AN";"F03C";0;NA;"1974-1988"
"AN";"F03D";0;NA;"1974-1988"
"AN";"F03G";0;NA;"1974-1988"
"AN";"F03H";0;NA;"1974-1988"
"AN";"F04B";0;NA;"1974-1988"
"AN";"F04C";0;NA;"1974-1988"
"AN";"F04D";0;NA;"1974-1988"
"AN";"F04F";0;NA;"1974-1988"
"AN";"F15B";0;NA;"1974-1988"
"AN";"F15C";0;NA;"1974-1988"
"AN";"F15D";0;NA;"1974-1988"
"AN";"F16B";0;NA;"1974-1988"
"AN";"F16C";0;NA;"1974-1988"
"AN";"F16D";0;NA;"1974-1988"
"AN";"F16F";0;NA;"1974-1988"
"AN";"F16G";0;NA;"1974-1988"
"AN";"F16H";0;NA;"1974-1988"
"AN";"F16J";0;NA;"1974-1988"
"AN";"F16K";0;NA;"1974-1988"
"AN";"F16L";0;NA;"1974-1988"
"AN";"F16M";0;NA;"1974-1988"
"AN";"F16N";0;NA;"1974-1988"
"AN";"F16P";0;NA;"1974-1988"
"AN";"F16S";0;NA;"1974-1988"
"AN";"F16T";0;NA;"1974-1988"
"AN";"F17B";0;NA;"1974-1988"
"AN";"F17C";0;NA;"1974-1988"
"AN";"F17D";0;NA;"1974-1988"
"AN";"F21H";0;NA;"1974-1988"
"AN";"F21K";0;NA;"1974-1988"
"AN";"F21L";0;NA;"1974-1988"
"AN";"F21S";0;NA;"1974-1988"
"AN";"F21V";0;NA;"1974-1988"
"AN";"F21W";0;NA;"1974-1988"
"AN";"F21Y";0;NA;"1974-1988"
"AN";"F22B";0;NA;"1974-1988"
"AN";"F22D";0;NA;"1974-1988"
"AN";"F22G";0;NA;"1974-1988"
"AN";"F23B";0;NA;"1974-1988"
"AN";"F23C";0;NA;"1974-1988"
"AN";"F23D";0;NA;"1974-1988"
"AN";"F23G";0;NA;"1974-1988"
"AN";"F23H";0;NA;"1974-1988"
"AN";"F23J";0;NA;"1974-1988"
"AN";"F23K";0;NA;"1974-1988"
"AN";"F23L";0;NA;"1974-1988"
"AN";"F23M";0;NA;"1974-1988"
"AN";"F23N";0;NA;"1974-1988"
"AN";"F23Q";0;NA;"1974-1988"
"AN";"F23R";0;NA;"1974-1988"
"AN";"F24B";0;NA;"1974-1988"
"AN";"F24C";0;NA;"1974-1988"
"AN";"F24D";0;NA;"1974-1988"
"AN";"F24F";0;NA;"1974-1988"
"AN";"F24H";0;NA;"1974-1988"
"AN";"F24J";0;NA;"1974-1988"
"AN";"F24S";0;NA;"1974-1988"
"AN";"F24T";0;NA;"1974-1988"
"AN";"F24V";0;NA;"1974-1988"
"AN";"F25B";0;NA;"1974-1988"
"AN";"F25C";0;NA;"1974-1988"
"AN";"F25D";0;NA;"1974-1988"
"AN";"F25J";0;NA;"1974-1988"
"AN";"F26B";0;NA;"1974-1988"
"AN";"F27B";0;NA;"1974-1988"
"AN";"F27D";0;NA;"1974-1988"
"AN";"F28B";0;NA;"1974-1988"
"AN";"F28C";0;NA;"1974-1988"
"AN";"F28D";0;NA;"1974-1988"
"AN";"F28F";0;NA;"1974-1988"
"AN";"F28G";0;NA;"1974-1988"
"AN";"F41A";0;NA;"1974-1988"
"AN";"F41B";0;NA;"1974-1988"
"AN";"F41C";0;NA;"1974-1988"
"AN";"F41F";0;NA;"1974-1988"
"AN";"F41G";0;NA;"1974-1988"
"AN";"F41H";0;NA;"1974-1988"
"AN";"F41J";0;NA;"1974-1988"
"AN";"F42B";0;NA;"1974-1988"
"AN";"F42C";0;NA;"1974-1988"
"AN";"F42D";0;NA;"1974-1988"
"AN";"G01B";0;NA;"1974-1988"
"AN";"G01C";0;NA;"1974-1988"
"AN";"G01D";0;NA;"1974-1988"
"AN";"G01F";0;NA;"1974-1988"
"AN";"G01G";0;NA;"1974-1988"
"AN";"G01H";0;NA;"1974-1988"
"AN";"G01J";0;NA;"1974-1988"
"AN";"G01K";0;NA;"1974-1988"
"AN";"G01L";0;NA;"1974-1988"
"AN";"G01M";0;NA;"1974-1988"
"AN";"G01N";0;NA;"1974-1988"
"AN";"G01P";0;NA;"1974-1988"
"AN";"G01Q";0;NA;"1974-1988"
"AN";"G01R";0;NA;"1974-1988"
"AN";"G01S";0;NA;"1974-1988"
"AN";"G01T";0;NA;"1974-1988"
"AN";"G01V";0;NA;"1974-1988"
"AN";"G01W";0;NA;"1974-1988"
"AN";"G02B";0;NA;"1974-1988"
"AN";"G02C";0;NA;"1974-1988"
"AN";"G02F";0;NA;"1974-1988"
"AN";"G03B";0;NA;"1974-1988"
"AN";"G03C";0;NA;"1974-1988"
"AN";"G03D";0;NA;"1974-1988"
"AN";"G03F";0;NA;"1974-1988"
"AN";"G03G";0;NA;"1974-1988"
"AN";"G03H";0;NA;"1974-1988"
"AN";"G04B";0;NA;"1974-1988"
"AN";"G04C";0;NA;"1974-1988"
"AN";"G04D";0;NA;"1974-1988"
"AN";"G04F";0;NA;"1974-1988"
"AN";"G04G";0;NA;"1974-1988"
"AN";"G04R";0;NA;"1974-1988"
"AN";"G05B";0;NA;"1974-1988"
"AN";"G05D";0;NA;"1974-1988"
"AN";"G05F";0;NA;"1974-1988"
"AN";"G05G";0;NA;"1974-1988"
"AN";"G06C";0;NA;"1974-1988"
"AN";"G06D";0;NA;"1974-1988"
"AN";"G06E";0;NA;"1974-1988"
"AN";"G06F";0;NA;"1974-1988"
"AN";"G06G";0;NA;"1974-1988"
"AN";"G06J";0;NA;"1974-1988"
"AN";"G06K";0;NA;"1974-1988"
"AN";"G06M";0;NA;"1974-1988"
"AN";"G06N";0;NA;"1974-1988"
"AN";"G06Q";0;NA;"1974-1988"
"AN";"G06T";0;NA;"1974-1988"
"AN";"G07B";0;NA;"1974-1988"
"AN";"G07C";0;NA;"1974-1988"
"AN";"G07D";0;NA;"1974-1988"
"AN";"G07F";0;NA;"1974-1988"
"AN";"G07G";0;NA;"1974-1988"
"AN";"G08B";0;NA;"1974-1988"
"AN";"G08C";0;NA;"1974-1988"
"AN";"G08G";0;NA;"1974-1988"
"AN";"G09B";0;NA;"1974-1988"
"AN";"G09C";0;NA;"1974-1988"
"AN";"G09D";0;NA;"1974-1988"
"AN";"G09F";0;NA;"1974-1988"
"AN";"G09G";0;NA;"1974-1988"
"AN";"G10B";0;NA;"1974-1988"
"AN";"G10C";0;NA;"1974-1988"
"AN";"G10D";0;NA;"1974-1988"
"AN";"G10F";0;NA;"1974-1988"
"AN";"G10G";0;NA;"1974-1988"
"AN";"G10H";0;NA;"1974-1988"
"AN";"G10K";0;NA;"1974-1988"
"AN";"G10L";0;NA;"1974-1988"
"AN";"G11B";0;NA;"1974-1988"
"AN";"G11C";0;NA;"1974-1988"
"AN";"G12B";0;NA;"1974-1988"
"AN";"G21B";0;NA;"1974-1988"
"AN";"G21C";0;NA;"1974-1988"
"AN";"G21D";0;NA;"1974-1988"
"AN";"G21F";0;NA;"1974-1988"
"AN";"G21G";0;NA;"1974-1988"
"AN";"G21H";0;NA;"1974-1988"
"AN";"G21J";0;NA;"1974-1988"
"AN";"G21K";0;NA;"1974-1988"
"AN";"H01B";0;NA;"1974-1988"
"AN";"H01C";0;NA;"1974-1988"
"AN";"H01F";0;NA;"1974-1988"
"AN";"H01G";0;NA;"1974-1988"
"AN";"H01H";0;NA;"1974-1988"
"AN";"H01J";0;NA;"1974-1988"
"AN";"H01K";0;NA;"1974-1988"
"AN";"H01L";0;NA;"1974-1988"
"AN";"H01M";0;NA;"1974-1988"
"AN";"H01P";0;NA;"1974-1988"
"AN";"H01Q";0;NA;"1974-1988"
"AN";"H01R";0;NA;"1974-1988"
"AN";"H01S";0;NA;"1974-1988"
"AN";"H01T";0;NA;"1974-1988"
"AN";"H02B";0;NA;"1974-1988"
"AN";"H02G";0;NA;"1974-1988"
"AN";"H02H";0;NA;"1974-1988"
"AN";"H02J";0;NA;"1974-1988"
"AN";"H02K";0;NA;"1974-1988"
"AN";"H02M";0;NA;"1974-1988"
"AN";"H02N";0;NA;"1974-1988"
"AN";"H02P";0;NA;"1974-1988"
"AN";"H02S";0;NA;"1974-1988"
"AN";"H03B";0;NA;"1974-1988"
"AN";"H03C";0;NA;"1974-1988"
"AN";"H03D";0;NA;"1974-1988"
"AN";"H03F";0;NA;"1974-1988"
"AN";"H03G";0;NA;"1974-1988"
"AN";"H03H";0;NA;"1974-1988"
"AN";"H03J";0;NA;"1974-1988"
"AN";"H03K";0;NA;"1974-1988"
"AN";"H03L";0;NA;"1974-1988"
"AN";"H03M";0;NA;"1974-1988"
"AN";"H04B";0;NA;"1974-1988"
"AN";"H04H";0;NA;"1974-1988"
"AN";"H04J";0;NA;"1974-1988"
"AN";"H04K";0;NA;"1974-1988"
"AN";"H04L";0;NA;"1974-1988"
"AN";"H04M";0;NA;"1974-1988"
"AN";"H04N";0;NA;"1974-1988"
"AN";"H04Q";0;NA;"1974-1988"
"AN";"H04R";0;NA;"1974-1988"
"AN";"H04S";0;NA;"1974-1988"
"AN";"H04W";0;NA;"1974-1988"
"AN";"H05B";0;NA;"1974-1988"
"AN";"H05C";0;NA;"1974-1988"
"AN";"H05F";0;NA;"1974-1988"
"AN";"H05G";0;NA;"1974-1988"
"AN";"H05H";0;NA;"1974-1988"
"AN";"H05K";0;NA;"1974-1988"
"AR";"A01B";4,6757636933178;NA;"1974-1988"
"AR";"A01C";1,62026665375788;NA;"1974-1988"
"AR";"A01D";1,20254268982912;NA;"1974-1988"
"AR";"A01F";0;NA;"1974-1988"
"AR";"A01G";1,9690823257278;NA;"1974-1988"
"AR";"A01H";0;NA;"1974-1988"
"AR";"A01J";13,020817799678;NA;"1974-1988"
"AR";"A01K";2,55436989473204;NA;"1974-1988"
"AR";"A01L";0;NA;"1974-1988"
"AR";"A01M";4,0042286740656;NA;"1974-1988"
"AR";"A01N";1,57566580247319;NA;"1974-1988"
"AR";"A01P";0;NA;"1974-1988"
"AR";"A21B";0;NA;"1974-1988"
"AR";"A21C";0;NA;"1974-1988"
"AR";"A21D";0;NA;"1974-1988"
"AR";"A22B";0;NA;"1974-1988"
"AR";"A22C";7,35140436370847;NA;"1974-1988"
"AR";"A23B";0;NA;"1974-1988"
"AR";"A23C";6,03833090915013;NA;"1974-1988"
"AR";"A23D";0;NA;"1974-1988"
"AR";"A23F";8,84197105533022;NA;"1974-1988"
"AR";"A23G";0;NA;"1974-1988"
"AR";"A23J";0;NA;"1974-1988"
"AR";"A23K";0;NA;"1974-1988"
"AR";"A23L";1,76022838452715;NA;"1974-1988"
"AR";"A23N";73,8825350838871;NA;"1974-1988"
"AR";"A23P";0;NA;"1974-1988"
"AR";"A24B";0;NA;"1974-1988"
"AR";"A24C";0;NA;"1974-1988"
"AR";"A24D";0;NA;"1974-1988"
"AR";"A24F";0;NA;"1974-1988"
"AR";"A41B";0;NA;"1974-1988"
"AR";"A41C";0;NA;"1974-1988"
"AR";"A41D";4,42231195596624;NA;"1974-1988"
"AR";"A41F";0;NA;"1974-1988"
"AR";"A41G";0;NA;"1974-1988"
"AR";"A41H";0;NA;"1974-1988"
"AR";"A42B";0;NA;"1974-1988"
"AR";"A42C";0;NA;"1974-1988"
"AR";"A43B";5,87233695188664;NA;"1974-1988"
"AR";"A43C";0;NA;"1974-1988"
"AR";"A43D";0;NA;"1974-1988"
"AR";"A44B";10,6808447458228;NA;"1974-1988"
"AR";"A44C";0;NA;"1974-1988"
"AR";"A45B";0;NA;"1974-1988"
"AR";"A45C";10,6769762761575;NA;"1974-1988"
"AR";"A45D";3,01607647825567;NA;"1974-1988"
"AR";"A45F";0;NA;"1974-1988"
"AR";"A46B";12,0964839960898;NA;"1974-1988"
"AR";"A46D";0;NA;"1974-1988"
"AR";"A47B";0;NA;"1974-1988"
"AR";"A47C";2,91612736160559;NA;"1974-1988"
"AR";"A47D";0;NA;"1974-1988"
"AR";"A47F";0;NA;"1974-1988"
"AR";"A47G";4,18856656698934;NA;"1974-1988"
"AR";"A47H";0;NA;"1974-1988"
"AR";"A47J";1,92046459273426;NA;"1974-1988"
"AR";"A47K";10,372671181728;NA;"1974-1988"
"AR";"A47L";5,37400993500519;NA;"1974-1988"
"AR";"A61B";2,36582545491886;NA;"1974-1988"
"AR";"A61C";3,93317298178398;NA;"1974-1988"
"AR";"A61D";0;NA;"1974-1988"
"AR";"A61F";9,77424784432061;NA;"1974-1988"
"AR";"A61G";0;NA;"1974-1988"
"AR";"A61H";0;NA;"1974-1988"
"AR";"A61J";0;NA;"1974-1988"
"AR";"A61K";1,53329509510408;NA;"1974-1988"
"AR";"A61L";0;NA;"1974-1988"
"AR";"A61M";0;NA;"1974-1988"
"AR";"A61N";5,24913310157958;NA;"1974-1988"
"AR";"A61P";2,81316265850472;NA;"1974-1988"
"AR";"A61Q";0;NA;"1974-1988"
"AR";"A62B";0;NA;"1974-1988"
"AR";"A62C";0;NA;"1974-1988"
"AR";"A62D";0;NA;"1974-1988"
"AR";"A63B";1,98139074462098;NA;"1974-1988"
"AR";"A63C";2,74173470037862;NA;"1974-1988"
"AR";"A63D";0;NA;"1974-1988"
"AR";"A63F";0;NA;"1974-1988"
"AR";"A63G";0;NA;"1974-1988"
"AR";"A63H";0;NA;"1974-1988"
"AR";"A63J";0;NA;"1974-1988"
"AR";"A63K";0;NA;"1974-1988"
"AR";"B01B";0;NA;"1974-1988"
"AR";"B01D";2,86321912803968;NA;"1974-1988"
"AR";"B01F";1,63718379975958;NA;"1974-1988"
"AR";"B01J";0;NA;"1974-1988"
"AR";"B01L";0;NA;"1974-1988"
"AR";"B02B";5,7984129619337;NA;"1974-1988"
"AR";"B02C";0;NA;"1974-1988"
"AR";"B03B";0;NA;"1974-1988"
"AR";"B03C";0;NA;"1974-1988"
"AR";"B03D";0;NA;"1974-1988"
"AR";"B04B";0;NA;"1974-1988"
"AR";"B04C";0;NA;"1974-1988"
"AR";"B05B";1,36553323598624;NA;"1974-1988"
"AR";"B05C";0;NA;"1974-1988"
"AR";"B05D";0;NA;"1974-1988"
"AR";"B06B";0;NA;"1974-1988"
"AR";"B07B";3,10045556357498;NA;"1974-1988"
"AR";"B07C";0;NA;"1974-1988"
"AR";"B08B";2,28484975185792;NA;"1974-1988"
"AR";"B09B";0;NA;"1974-1988"
"AR";"B09C";0;NA;"1974-1988"
"AR";"B21B";0;NA;"1974-1988"
"AR";"B21C";0;NA;"1974-1988"
"AR";"B21D";0;NA;"1974-1988"
"AR";"B21F";0;NA;"1974-1988"
"AR";"B21G";0;NA;"1974-1988"
"AR";"B21H";0;NA;"1974-1988"
"AR";"B21J";0;NA;"1974-1988"
"AR";"B21K";0;NA;"1974-1988"
"AR";"B21L";0;NA;"1974-1988"
"AR";"B22C";0;NA;"1974-1988"
"AR";"B22D";0,618296310635323;NA;"1974-1988"
"AR";"B22F";0;NA;"1974-1988"
"AR";"B23B";0;NA;"1974-1988"
"AR";"B23C";0;NA;"1974-1988"
"AR";"B23D";0;NA;"1974-1988"
"AR";"B23F";0;NA;"1974-1988"
"AR";"B23G";0;NA;"1974-1988"
"AR";"B23H";0;NA;"1974-1988"
"AR";"B23K";0,371545102196453;NA;"1974-1988"
"AR";"B23P";0;NA;"1974-1988"
"AR";"B23Q";0;NA;"1974-1988"
"AR";"B24B";0;NA;"1974-1988"
"AR";"B24C";0;NA;"1974-1988"
"AR";"B24D";0;NA;"1974-1988"
"AR";"B25B";1,78878225112081;NA;"1974-1988"
"AR";"B25C";0;NA;"1974-1988"
"AR";"B25D";9,13232078639125;NA;"1974-1988"
"AR";"B25F";0;NA;"1974-1988"
"AR";"B25G";0;NA;"1974-1988"
"AR";"B25H";0;NA;"1974-1988"
"AR";"B25J";0;NA;"1974-1988"
"AR";"B26B";2,78841576792196;NA;"1974-1988"
"AR";"B26D";0;NA;"1974-1988"
"AR";"B26F";0;NA;"1974-1988"
"AR";"B27B";0;NA;"1974-1988"
"AR";"B27C";0;NA;"1974-1988"
"AR";"B27D";0;NA;"1974-1988"
"AR";"B27F";0;NA;"1974-1988"
"AR";"B27G";0;NA;"1974-1988"
"AR";"B27H";0;NA;"1974-1988"
"AR";"B27J";0;NA;"1974-1988"
"AR";"B27K";0;NA;"1974-1988"
"AR";"B27L";0;NA;"1974-1988"
"AR";"B27M";11,6151030332825;NA;"1974-1988"
"AR";"B27N";0;NA;"1974-1988"
"AR";"B28B";0;NA;"1974-1988"
"AR";"B28C";0;NA;"1974-1988"
"AR";"B28D";0;NA;"1974-1988"
"AR";"B29B";0;NA;"1974-1988"
"AR";"B29C";1,85891035321145;NA;"1974-1988"
"AR";"B29D";2,43468215216972;NA;"1974-1988"
"AR";"B29K";0;NA;"1974-1988"
"AR";"B29L";0;NA;"1974-1988"
"AR";"B30B";0;NA;"1974-1988"
"AR";"B31B";0;NA;"1974-1988"
"AR";"B31C";0;NA;"1974-1988"
"AR";"B31D";0;NA;"1974-1988"
"AR";"B31F";0;NA;"1974-1988"
"AR";"B32B";1,74432730760183;NA;"1974-1988"
"AR";"B41B";0;NA;"1974-1988"
"AR";"B41C";0;NA;"1974-1988"
"AR";"B41D";0;NA;"1974-1988"
"AR";"B41F";3,44623936152338;NA;"1974-1988"
"AR";"B41G";0;NA;"1974-1988"
"AR";"B41J";0;NA;"1974-1988"
"AR";"B41K";0;NA;"1974-1988"
"AR";"B41L";0;NA;"1974-1988"
"AR";"B41M";1,95316580523892;NA;"1974-1988"
"AR";"B41N";0;NA;"1974-1988"
"AR";"B42B";0;NA;"1974-1988"
"AR";"B42C";0;NA;"1974-1988"
"AR";"B42D";0;NA;"1974-1988"
"AR";"B42F";0;NA;"1974-1988"
"AR";"B43K";0;NA;"1974-1988"
"AR";"B43L";3,98151424884805;NA;"1974-1988"
"AR";"B43M";0;NA;"1974-1988"
"AR";"B44B";0;NA;"1974-1988"
"AR";"B44C";11,6702816700202;NA;"1974-1988"
"AR";"B44D";0;NA;"1974-1988"
"AR";"B44F";0;NA;"1974-1988"
"AR";"B60B";0;NA;"1974-1988"
"AR";"B60C";0;NA;"1974-1988"
