"appln_id";"ctry_code";"techn_field_nr";"weight";"priority_year"
462145;"US";1;"3,333333E+07";2008
462145;"US";1;"3,333333E+07";2008
462145;"US";10;"6666667";2008
462145;"US";10;"6666667";2008
462145;"US";10;"6666667";2008
462202;"US";34;"10";2007
462245;"US";19;"10";2007
462245;"CA";19;"10";2007
462245;"CA";19;"10";2007
460885;"KR";9;"10";2008
460885;"KR";9;"10";2008
460886;"KR";24;"10";2007
460886;"KR";24;"10";2007
460921;"KR";21;"25";2007
460921;"KR";21;"25";2007
460921;"KR";21;"25";2007
460921;"KR";21;"25";2007
460921;"KR";26;"75";2007
460921;"KR";26;"75";2007
460921;"KR";26;"75";2007
460921;"KR";26;"75";2007
460935;"KR";26;"10";2008
460935;"KR";26;"10";2008
460968;"KR";8;"10";2007
460968;"KR";8;"10";2007
460968;"KR";8;"10";2007
460971;"KR";34;"10";2007
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461004;"KR";18;"10";2008
461018;"KR";29;"10";2007
461035;"KR";1;"10";2007
461071;"KR";10;"10";2008
461071;"KR";10;"10";2008
461071;"KR";10;"10";2008
461118;"KR";24;"10";2007
461121;"KR";21;"10";2007
461135;"KR";35;"10";2008
461154;"KR";8;"10";2007
461171;"KR";8;"10";2007
461172;"KR";8;"10";2007
461204;"KR";30;"10";2007
461221;"KR";9;"10";2007
461221;"KR";9;"10";2007
461221;"KR";9;"10";2007
461221;"KR";9;"10";2007
461221;"KR";9;"10";2007
461222;"KR";22;"10";2007
461222;"KR";22;"10";2007
461222;"KR";22;"10";2007
461253;"KR";24;"10";2007
461254;"KR";13;"10";2007
461254;"KR";13;"10";2007
461254;"KR";13;"10";2007
461289;"KR";35;"10";2007
461289;"KR";35;"10";2007
461303;"KR";34;"10";2007
461304;"KR";26;"10";2007
461304;"KR";26;"10";2007
461336;"KR";8;"10";2007
461372;"KR";9;"10";2007
461372;"KR";9;"10";2007
461372;"KR";9;"10";2007
461372;"KR";9;"10";2007
461372;"KR";9;"10";2007
461386;"KR";25;"10";2008
461403;"KR";5;"10";2007
461403;"KR";5;"10";2007
461403;"KR";5;"10";2007
461403;"KR";5;"10";2007
461403;"KR";5;"10";2007
461403;"KR";5;"10";2007
461421;"FR";31;"25";2008
461421;"FR";32;"75";2008
461453;"KR";1;"10";2007
461471;"KR";26;"10";2007
461486;"KR";29;"10";2007
461489;"KR";1;"10";2008
461503;"KR";3;"10";2008
461504;"KR";23;"10";2007
461536;"KR";15;"10";2007
461536;"KR";15;"10";2007
461536;"KR";15;"10";2007
461536;"KR";15;"10";2007
461539;"KR";15;"10";2007
461539;"KR";15;"10";2007
461539;"KR";15;"10";2007
461539;"KR";15;"10";2007
461539;"KR";15;"10";2007
461539;"KR";15;"10";2007
461553;"KR";32;"10";2008
461553;"KR";32;"10";2008
461554;"KR";13;"10";2007
461554;"KR";13;"10";2007
461554;"KR";13;"10";2007
461572;"KR";4;"10";2007
461572;"KR";4;"10";2007
461572;"KR";4;"10";2007
461572;"KR";4;"10";2007
461586;"KR";3;"6666667";2007
461586;"KR";3;"6666667";2007
461586;"KR";5;"3,333333E+07";2007
461586;"KR";5;"3,333333E+07";2007
461621;"KR";10;"10";2007
461621;"KR";10;"10";2007
461621;"KR";10;"10";2007
461622;"KR";3;"10";2007
461622;"KR";3;"10";2007
461636;"KR";18;"75";2007
461636;"KR";29;"25";2007
461639;"KR";18;"6666667";2007
461639;"KR";29;"3,333333E+07";2007
461704;"KR";7;"10";2007
461704;"KR";7;"10";2007
461722;"KR";35;"10";2007
461739;"KR";33;"10";2007
461822;"US";33;"10";2007
461822;"US";33;"10";2007
461904;"TW";26;"10";2007
461907;"US";29;"10";2007
461907;"US";29;"10";2007
461940;"US";33;"10";2007
461940;"US";33;"10";2007
461940;"US";33;"10";2007
461971;"US";35;"10";2007
462004;"US";35;"10";2008
462007;"US";35;"10";2007
462007;"US";35;"10";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";27;"3,333333E+07";2007
462054;"US";31;"6666667";2007
462054;"US";31;"6666667";2007
462054;"US";31;"6666667";2007
462054;"US";31;"6666667";2007
462054;"US";31;"6666667";2007
462054;"US";31;"6666667";2007
462057;"KR";32;"10";2008
462090;"US";34;"10";2007
462158;"US";13;"5";2008
462158;"US";13;"5";2008
462158;"US";13;"5";2008
462158;"US";13;"5";2008
462158;"US";31;"5";2008
462158;"US";31;"5";2008
462158;"US";31;"5";2008
462158;"US";31;"5";2008
462171;"US";20;"10";2006
462171;"US";20;"10";2006
462189;"US";26;"10";2008
462221;"TW";33;"10";2007
462239;"GB";32;"10";2007
462239;"GB";32;"10";2007
462272;"US";21;"10";2007
462339;"US";34;"10";2007
462357;"US";34;"10";2008
462372;"US";8;"5";2007
462372;"US";35;"5";2007
462490;"US";12;"1,818182E+07";2006
462490;"US";12;"1,818182E+07";2006
462490;"US";12;"1,818182E+07";2006
462490;"US";12;"1,818182E+07";2006
462490;"US";12;"1,818182E+07";2006
462490;"US";30;"5,454546E+07";2006
462490;"US";30;"5,454546E+07";2006
462490;"US";30;"5,454546E+07";2006
462490;"US";30;"5,454546E+07";2006
462490;"US";30;"5,454546E+07";2006
462490;"US";32;"2,727273E+07";2006
462490;"US";32;"2,727273E+07";2006
462490;"US";32;"2,727273E+07";2006
462490;"US";32;"2,727273E+07";2006
462490;"US";32;"2,727273E+07";2006
462508;"US";24;"10";2008
462558;"US";32;"10";2007
462558;"US";32;"10";2007
462675;"US";23;"10";2008
462758;"TW";25;"10";2007
462793;"US";34;"10";2007
462840;"US";6;"5";2007
462840;"US";6;"5";2007
462840;"US";6;"5";2007
462840;"US";6;"5";2007
462840;"US";6;"5";2007
462840;"US";6;"5";2007
462840;"US";7;"25";2007
462840;"US";7;"25";2007
462724;"KR";9;"10";2006
462724;"KR";9;"10";2006
462724;"KR";9;"10";2006
462724;"KR";9;"10";2006
462724;"KR";9;"10";2006
462724;"KR";9;"10";2006
462792;"US";32;"10";2007
462792;"US";32;"10";2007
462792;"JP";32;"10";2007
462809;"US";26;"10";2007
462841;"US";1;"5";2008
462841;"US";1;"5";2008
462841;"US";1;"5";2008
462841;"US";6;"5";2008
462841;"US";6;"5";2008
462841;"US";6;"5";2008
462891;"US";32;"10";2007
462892;"US";32;"5";2007
462892;"US";35;"5";2007
462910;"US";31;"10";2007
462910;"US";31;"10";2007
462910;"US";31;"10";2007
462910;"US";31;"10";2007
462910;"GB";31;"10";2007
462910;"US";31;"10";2007
462910;"US";31;"10";2007
462910;"US";31;"10";2007
462924;"US";10;"10";2007
462974;"US";8;"10";2007
463027;"US";8;"75";2007
463027;"US";9;"25";2007
463077;"US";8;"10";2007
463077;"US";8;"10";2007
463091;"JP";8;"10";2008
463110;"KR";8;"10";2008
463110;"KR";8;"10";2008
463160;"US";26;"5";2008
463160;"US";26;"5";2008
463160;"US";33;"5";2008
463160;"US";33;"5";2008
463174;"TW";25;"10";2007
463174;"TW";25;"10";2007
463174;"TW";25;"10";2007
463277;"GB";32;"10";2007
463277;"GB";32;"10";2007
463277;"GB";32;"10";2007
463360;"JP";1;"5";2008
463360;"JP";1;"5";2008
463360;"JP";1;"5";2008
463360;"JP";2;"25";2008
463360;"JP";2;"25";2008
463360;"JP";2;"25";2008
463360;"JP";8;"25";2008
463360;"JP";8;"25";2008
463360;"JP";8;"25";2008
463559;"TW";32;"10";2007
463627;"CA";3;"10";2007
463627;"CA";3;"10";2007
463627;"CA";3;"10";2007
463745;"AU";28;"75";2008
463745;"AU";28;"75";2008
463745;"AU";28;"75";2008
463745;"AU";34;"25";2008
463745;"AU";34;"25";2008
463745;"AU";34;"25";2008
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";2;"4";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";3;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";4;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463827;"KR";5;"2";2007
463896;"JP";10;"10";2008
463910;"JP";10;"10";2008
463959;"GB";2;"3,333333E+07";2008
463959;"GB";2;"3,333333E+07";2008
463959;"GB";2;"3,333333E+07";2008
463959;"GB";9;"6666667";2008
463959;"GB";9;"6666667";2008
463959;"GB";9;"6666667";2008
463963;"US";9;"10";2007
463963;"US";9;"10";2007
463963;"US";9;"10";2007
464027;"US";2;"10";2007
464027;"US";2;"10";2007
464028;"TW";2;"10";2007
464028;"TW";2;"10";2007
464095;"CA";1;"6";2007
464095;"CA";10;"2";2007
464095;"CA";13;"2";2007
464127;"US";1;"6";2008
464127;"US";31;"2";2008
464127;"US";32;"2";2008
464146;"US";1;"10";2008
464146;"US";1;"10";2008
464146;"US";1;"10";2008
464160;"US";6;"10";2007
464160;"US";6;"10";2007
464163;"US";6;"10";2008
464210;"US";10;"10";2007
464246;"US";3;"5";2007
464246;"US";4;"5";2007
464327;"US";4;"10";2007
464327;"US";4;"10";2007
464327;"US";4;"10";2007
464327;"US";4;"10";2007
464364;"CA";9;"10";2008
464427;"US";4;"10";2007
464427;"US";4;"10";2007
464464;"US";3;"6666667";2007
464464;"US";4;"3,333333E+07";2007
464478;"US";2;"5,454546E+07";2008
464478;"US";2;"5,454546E+07";2008
464478;"US";2;"5,454546E+07";2008
464478;"US";2;"5,454546E+07";2008
464478;"US";4;"1,818182E+07";2008
464478;"US";4;"1,818182E+07";2008
464478;"US";4;"1,818182E+07";2008
464478;"US";4;"1,818182E+07";2008
464478;"US";6;"2,727273E+07";2008
464478;"US";6;"2,727273E+07";2008
464478;"US";6;"2,727273E+07";2008
464478;"US";6;"2,727273E+07";2008
464495;"US";3;"6666667";2008
464495;"US";3;"6666667";2008
464495;"US";5;"3,333333E+07";2008
464495;"US";5;"3,333333E+07";2008
464513;"DE";2;"10";2008
464513;"DE";2;"10";2008
464513;"DE";2;"10";2008
464513;"DE";2;"10";2008
464514;"US";2;"10";2007
464514;"US";2;"10";2007
464596;"US";6;"10";2007
464596;"US";6;"10";2007
464613;"JP";6;"10";2008
464613;"JP";6;"10";2008
464631;"JP";31;"5";2007
464631;"JP";32;"5";2007
464681;"SE";9;"10";2007
464696;"CA";3;"10";2007
464714;"JP";9;"10";2008
464731;"JP";9;"10";2008
464731;"JP";9;"10";2008
464731;"JP";9;"10";2008
464796;"US";27;"10";2007
464796;"US";27;"10";2007
464796;"US";27;"10";2007
464814;"GB";23;"1,666667E+07";2008
464814;"GB";23;"1,666667E+07";2008
464814;"GB";27;"5";2008
464814;"GB";27;"5";2008
464814;"GB";32;"3,333333E+07";2008
464814;"GB";32;"3,333333E+07";2008
464845;"JP";23;"7058824";2008
464845;"JP";23;"7058824";2008
464845;"JP";23;"7058824";2008
464845;"JP";23;"7058824";2008
464845;"JP";23;"7058824";2008
464845;"JP";24;"2,941177E+07";2008
464845;"JP";24;"2,941177E+07";2008
464845;"JP";24;"2,941177E+07";2008
464845;"JP";24;"2,941177E+07";2008
464845;"JP";24;"2,941177E+07";2008
462259;"US";33;"10";2008
462259;"US";33;"10";2008
462259;"US";33;"10";2008
462320;"US";27;"10";2007
462370;"US";8;"10";2007
462370;"US";8;"10";2007
462377;"US";26;"10";2007
462409;"US";25;"10";2007
462434;"US";21;"6666667";2008
462434;"US";26;"3,333333E+07";2008
462477;"CA";30;"10";2007
462538;"US";35;"10";2007
462638;"US";21;"10";2008
462638;"US";21;"10";2008
462638;"US";21;"10";2008
462663;"DE";25;"10";2006
462763;"US";25;"10";2008
462820;"US";6;"5";2007
462820;"US";6;"5";2007
462820;"US";7;"1,666667E+07";2007
462820;"US";7;"1,666667E+07";2007
462820;"US";12;"3,333333E+07";2007
462820;"US";12;"3,333333E+07";2007
462863;"US";23;"5";2007
462863;"US";30;"5";2007
462870;"US";19;"3,333333E+07";2008
462870;"US";19;"3,333333E+07";2008
462870;"US";23;"6666667";2008
462870;"US";23;"6666667";2008
462881;"US";25;"10";2007
462927;"US";1;"10";2007
462927;"US";1;"10";2007
462927;"US";1;"10";2007
462938;"US";2;"2";2007
462938;"US";9;"8";2007
463038;"US";1;"25";2008
463038;"US";8;"5";2008
463038;"US";21;"25";2008
463081;"SG";8;"10";2007
463081;"SG";8;"10";2007
463181;"US";33;"10";2007
463181;"US";33;"10";2007
463195;"US";26;"5";2008
463195;"US";26;"5";2008
463195;"US";26;"5";2008
463195;"US";26;"5";2008
463195;"US";26;"5";2008
463195;"US";31;"5";2008
463195;"US";31;"5";2008
463195;"US";31;"5";2008
463195;"US";31;"5";2008
463195;"US";31;"5";2008
463245;"US";27;"10";2007
463245;"US";27;"10";2007
463245;"US";27;"10";2007
463263;"SE";21;"6";2008
463263;"SE";21;"6";2008
463263;"SE";32;"4";2008
463263;"SE";32;"4";2008
463270;"JP";32;"10";2008
463370;"US";1;"5";2007
463370;"US";1;"5";2007
463370;"US";1;"5";2007
463370;"US";12;"5";2007
463370;"US";12;"5";2007
463370;"US";12;"5";2007
463413;"US";1;"10";2007
463456;"TW";10;"10";2007
463456;"TW";10;"10";2007
463456;"TW";10;"10";2007
463474;"US";5;"10";2007
463488;"JP";12;"10";2008
463488;"JP";12;"10";2008
463531;"US";1;"3,333333E+07";2007
463531;"US";1;"3,333333E+07";2007
463531;"US";21;"6666667";2007
463531;"US";21;"6666667";2007
463556;"US";3;"5";2008
463556;"US";3;"5";2008
463556;"US";6;"25";2008
463556;"US";6;"25";2008
463556;"US";12;"25";2008
463556;"US";12;"25";2008
463599;"US";10;"10";2007
463599;"US";10;"10";2007
463674;"US";6;"10";2007
463681;"US";6;"10";2008
463863;"US";6;"3,333333E+07";2007
463863;"US";6;"3,333333E+07";2007
463863;"US";13;"6666667";2007
463863;"US";13;"6666667";2007
463931;"US";6;"10";2007
463931;"US";6;"10";2007
463931;"US";6;"10";2007
463931;"US";6;"10";2007
463931;"US";6;"10";2007
463974;"US";9;"10";2007
464049;"US";1;"10";2008
464117;"US";1;"10";2008
464117;"US";1;"10";2008
464131;"US";32;"10";2008
464131;"US";32;"10";2008
464131;"US";32;"10";2008
464174;"JP";6;"10";2008
464174;"JP";6;"10";2008
464199;"US";6;"10";2007
464224;"TW";2;"10";2007
464306;"IN";3;"5";2007
464306;"IN";3;"5";2007
464306;"IN";3;"5";2007
464306;"IN";4;"5";2007
464306;"IN";4;"5";2007
464306;"IN";4;"5";2007
464324;"US";4;"10";2007
464349;"US";4;"10";2007
464349;"US";4;"10";2007
464349;"US";4;"10";2007
464360;"US";9;"10";2007
464381;"NL";3;"3,333333E+07";2007
464381;"US";3;"3,333333E+07";2007
464381;"US";3;"3,333333E+07";2007
464381;"NL";4;"6666667";2007
464381;"US";4;"6666667";2007
464381;"US";4;"6666667";2007
464392;"US";2;"10";2008
464392;"US";2;"10";2008
464392;"US";2;"10";2008
464392;"US";2;"10";2008
464410;"KR";3;"5";2008
464410;"US";3;"5";2008
464410;"KR";3;"5";2008
464410;"KR";3;"5";2008
464410;"KR";3;"5";2008
464410;"KR";4;"5";2008
464410;"US";4;"5";2008
464410;"KR";4;"5";2008
464410;"KR";4;"5";2008
464410;"KR";4;"5";2008
464467;"US";3;"10";2007
464467;"US";3;"10";2007
464467;"US";3;"10";2007
464467;"US";3;"10";2007
464467;"US";3;"10";2007
464574;"SE";6;"10";2007
464574;"SE";6;"10";2007
464574;"SE";6;"10";2007
464574;"SE";6;"10";2007
464617;"US";25;"10";2008
464624;"JP";1;"6666667";2007
464624;"JP";1;"6666667";2007
464624;"JP";31;"3,333333E+07";2007
464624;"JP";31;"3,333333E+07";2007
464699;"JP";3;"6666667";2007
464699;"JP";3;"6666667";2007
464699;"JP";9;"3,333333E+07";2007
464699;"JP";9;"3,333333E+07";2007
464767;"US";35;"10";2008
464785;"US";24;"5";2007
464785;"US";24;"5";2007
464785;"US";24;"5";2007
464785;"US";25;"5";2007
464785;"US";25;"5";2007
464785;"US";25;"5";2007
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";10;"75";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464842;"US";23;"25";2008
464853;"US";20;"10";2007
464910;"US";14;"25";2007
464910;"US";16;"75";2007
464942;"KR";15;"6666667";2007
464942;"KR";15;"6666667";2007
464942;"KR";15;"6666667";2007
464942;"KR";15;"6666667";2007
464942;"KR";15;"6666667";2007
462117;"US";10;"10";2007
462117;"US";10;"10";2007
462117;"US";10;"10";2007
462117;"US";10;"10";2007
462185;"US";26;"10";2007
462185;"US";26;"10";2007
462185;"US";26;"10";2007
462185;"US";26;"10";2007
462194;"TW";34;"10";2007
462251;"US";17;"10";2007
462251;"US";17;"10";2007
462292;"US";25;"10";2007
462292;"US";25;"10";2007
462294;"US";13;"1,666667E+07";2008
462294;"US";13;"1,666667E+07";2008
462294;"US";13;"1,666667E+07";2008
462294;"US";13;"1,666667E+07";2008
462294;"US";13;"1,666667E+07";2008
462294;"US";19;"1,666667E+07";2008
462294;"US";19;"1,666667E+07";2008
462294;"US";19;"1,666667E+07";2008
462294;"US";19;"1,666667E+07";2008
462294;"US";19;"1,666667E+07";2008
462294;"US";21;"1,666667E+07";2008
462294;"US";21;"1,666667E+07";2008
462294;"US";21;"1,666667E+07";2008
462294;"US";21;"1,666667E+07";2008
462294;"US";21;"1,666667E+07";2008
462294;"US";25;"1,666667E+07";2008
462294;"US";25;"1,666667E+07";2008
462294;"US";25;"1,666667E+07";2008
462294;"US";25;"1,666667E+07";2008
462294;"US";25;"1,666667E+07";2008
462294;"US";29;"3,333333E+07";2008
462294;"US";29;"3,333333E+07";2008
462294;"US";29;"3,333333E+07";2008
462294;"US";29;"3,333333E+07";2008
462294;"US";29;"3,333333E+07";2008
462296;"US";29;"10";2008
462296;"US";29;"10";2008
462351;"US";34;"10";2007
462351;"US";34;"10";2007
462351;"US";34;"10";2007
462351;"US";34;"10";2007
462351;"US";34;"10";2007
462394;"TW";35;"10";2007
462555;"US";32;"10";2008
462555;"US";32;"10";2008
462555;"US";32;"10";2008
462555;"US";32;"10";2008
462560;"US";32;"10";2007
462687;"US";23;"6";2008
462687;"US";23;"6";2008
462687;"US";24;"4";2008
462687;"US";24;"4";2008
462721;"US";33;"10";2007
462730;"JP";25;"10";2007
462730;"JP";25;"10";2007
462730;"JP";25;"10";2007
462730;"JP";25;"10";2007
462730;"JP";25;"10";2007
462730;"JP";25;"10";2007
462789;"US";25;"10";2007
462794;"US";33;"10";2007
462819;"US";6;"3,333333E+07";2007
462819;"US";6;"3,333333E+07";2007
462819;"US";7;"3,333333E+07";2007
462819;"US";7;"3,333333E+07";2007
462819;"US";34;"3,333333E+07";2007
462819;"US";34;"3,333333E+07";2007
462853;"CN";1;"10";2008
462853;"US";1;"10";2008
462864;"US";23;"5";2008
462864;"US";23;"5";2008
462864;"US";23;"5";2008
462864;"US";27;"5";2008
462864;"US";27;"5";2008
462864;"US";27;"5";2008
462896;"US";35;"10";2007
462896;"US";35;"10";2007
462896;"US";35;"10";2007
462919;"TW";1;"10";2007
462930;"US";8;"3,333333E+07";2005
462930;"US";8;"3,333333E+07";2005
462930;"US";8;"3,333333E+07";2005
462930;"US";8;"3,333333E+07";2005
462930;"US";9;"3,333333E+07";2005
462930;"US";9;"3,333333E+07";2005
462930;"US";9;"3,333333E+07";2005
462930;"US";9;"3,333333E+07";2005
462930;"US";10;"3,333333E+07";2005
462930;"US";10;"3,333333E+07";2005
462930;"US";10;"3,333333E+07";2005
462930;"US";10;"3,333333E+07";2005
462964;"US";19;"10";2004
462964;"US";19;"10";2004
462964;"IN";19;"10";2004
462964;"IN";19;"10";2004
462998;"KR";3;"3,333333E+07";2007
462998;"KR";3;"3,333333E+07";2007
462998;"KR";3;"3,333333E+07";2007
462998;"KR";4;"6666667";2007
462998;"KR";4;"6666667";2007
462998;"KR";4;"6666667";2007
463023;"US";1;"5";2008
463023;"CH";1;"5";2008
463023;"US";8;"5";2008
463023;"CH";8;"5";2008
463053;"JP";8;"10";2008
463053;"JP";8;"10";2008
463053;"JP";8;"10";2008
463053;"JP";8;"10";2008
463121;"SG";8;"10";2008
463121;"KR";8;"10";2008
463121;"SG";8;"10";2008
463121;"SG";8;"10";2008
463121;"SG";8;"10";2008
463164;"JP";31;"10";2008
463164;"JP";31;"10";2008
463164;"JP";31;"10";2008
463187;"US";31;"10";2008
463228;"US";32;"10";2008
463228;"US";32;"10";2008
463228;"US";32;"10";2008
463228;"US";32;"10";2008
463228;"US";32;"10";2008
463257;"US";32;"10";2007
463330;"US";1;"10";2007
463396;"US";1;"10";2008
463396;"US";1;"10";2008
463396;"US";1;"10";2008
463398;"CN";12;"10";2007
463398;"CN";12;"10";2007
463398;"CN";12;"10";2007
463398;"CN";12;"10";2007
463491;"CH";1;"3,333333E+07";2007
463491;"CH";5;"6666667";2007
463496;"US";5;"10";2007
463496;"US";5;"10";2007
463866;"US";9;"5";2007
463866;"US";9;"5";2007
463866;"US";9;"5";2007
463866;"US";13;"5";2007
463866;"US";13;"5";2007
463866;"US";13;"5";2007
463889;"US";10;"10";2007
463889;"US";10;"10";2007
463889;"US";10;"10";2007
463889;"US";10;"10";2007
463989;"US";8;"3,333333E+07";2008
463989;"US";9;"3,333333E+07";2008
463989;"US";29;"3,333333E+07";2008
464032;"JP";2;"10";2007
464032;"CN";2;"10";2007
464032;"JP";2;"10";2007
464032;"JP";2;"10";2007
464032;"JP";2;"10";2007
464100;"US";1;"10";2007
464123;"US";1;"5";2007
464123;"US";21;"5";2007
464125;"US";1;"6666667";2008
464125;"US";33;"3,333333E+07";2008
464164;"US";6;"10";2008
464164;"US";6;"10";2008
464164;"US";6;"10";2008
464164;"KR";6;"10";2008
464166;"US";6;"3,333333E+07";2007
464166;"US";8;"6666667";2007
464191;"TW";6;"6666667";2007
464191;"TW";10;"3,333333E+07";2007
464266;"CA";4;"10";2007
464266;"CA";4;"10";2007
464266;"CA";4;"10";2007
464334;"FR";4;"10";2008
464423;"CN";3;"3,333333E+07";2007
464423;"CN";3;"3,333333E+07";2007
464423;"CN";3;"3,333333E+07";2007
464423;"US";3;"3,333333E+07";2007
464423;"US";3;"3,333333E+07";2007
464423;"CN";4;"6666667";2007
464423;"CN";4;"6666667";2007
464423;"CN";4;"6666667";2007
464423;"US";4;"6666667";2007
464423;"US";4;"6666667";2007
464432;"US";27;"10";2007
462840;"US";7;"25";2007
462840;"US";7;"25";2007
462840;"US";7;"25";2007
462840;"US";7;"25";2007
462840;"US";12;"25";2007
462840;"US";12;"25";2007
462840;"US";12;"25";2007
462840;"US";12;"25";2007
462840;"US";12;"25";2007
462840;"US";12;"25";2007
462857;"TW";23;"10";2007
462907;"US";33;"10";2007
462907;"US";33;"10";2007
462908;"US";31;"3,333333E+07";2007
462908;"US";33;"3,333333E+07";2007
462908;"US";34;"3,333333E+07";2007
462926;"JP";1;"10";2007
462926;"JP";1;"10";2007
462926;"JP";1;"10";2007
462926;"JP";1;"10";2007
462943;"US";10;"10";2007
463026;"JP";2;"3,333333E+07";2008
463026;"JP";2;"3,333333E+07";2008
463026;"JP";2;"3,333333E+07";2008
463026;"JP";2;"3,333333E+07";2008
463026;"JP";2;"3,333333E+07";2008
463026;"JP";8;"4,444444E+07";2008
463026;"JP";8;"4,444444E+07";2008
463026;"JP";8;"4,444444E+07";2008
463026;"JP";8;"4,444444E+07";2008
463026;"JP";8;"4,444444E+07";2008
463026;"JP";13;"1,111111E+07";2008
463026;"JP";13;"1,111111E+07";2008
463026;"JP";13;"1,111111E+07";2008
463026;"JP";13;"1,111111E+07";2008
463026;"JP";13;"1,111111E+07";2008
463026;"JP";24;"1,111111E+07";2008
463026;"JP";24;"1,111111E+07";2008
463026;"JP";24;"1,111111E+07";2008
463026;"JP";24;"1,111111E+07";2008
463026;"JP";24;"1,111111E+07";2008
463043;"US";8;"10";2008
463043;"US";8;"10";2008
463043;"US";8;"10";2008
463076;"US";8;"10";2007
463076;"US";8;"10";2007
463076;"US";8;"10";2007
463076;"US";8;"10";2007
463076;"US";8;"10";2007
463076;"US";8;"10";2007
463094;"US";8;"10";2007
463107;"US";1;"6666667";2007
463107;"US";8;"3,333333E+07";2007
463176;"US";25;"10";2007
463225;"US";32;"10";2007
463225;"US";32;"10";2007
463244;"US";1;"2";2008
463244;"US";1;"2";2008
463244;"US";23;"1";2008
463244;"US";23;"1";2008
463244;"US";27;"6";2008
463244;"US";27;"6";2008
463244;"US";31;"1";2008
463244;"US";31;"1";2008
463258;"US";1;"3,333333E+07";2007
463258;"US";1;"3,333333E+07";2007
463258;"US";1;"3,333333E+07";2007
463258;"US";1;"3,333333E+07";2007
463258;"US";32;"6666667";2007
463258;"US";32;"6666667";2007
463258;"US";32;"6666667";2007
463258;"US";32;"6666667";2007
463511;"US";5;"10";2008
463511;"US";5;"10";2008
463511;"US";5;"10";2008
463544;"TW";12;"10";2007
463594;"DE";5;"10";2007
463594;"DE";5;"10";2007
463626;"US";3;"10";2007
463626;"US";3;"10";2007
463711;"US";2;"4";2007
463711;"US";2;"4";2007
463711;"US";2;"4";2007
463711;"US";6;"6";2007
463711;"US";6;"6";2007
463711;"US";6;"6";2007
463794;"JP";2;"10";2008
463794;"JP";2;"10";2008
463794;"JP";2;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
463911;"JP";10;"10";2008
464194;"CN";6;"10";2007
464194;"DE";6;"10";2007
464194;"DE";6;"10";2007
464230;"GB";2;"10";2007
464230;"GB";2;"10";2007
464280;"KR";3;"3,333333E+07";2007
464280;"KR";4;"6666667";2007
464380;"US";3;"5";2007
464380;"US";3;"5";2007
464380;"US";3;"5";2007
464380;"IL";3;"5";2007
464380;"US";4;"5";2007
464380;"US";4;"5";2007
464380;"US";4;"5";2007
464380;"IL";4;"5";2007
464444;"US";13;"5";2008
464444;"US";13;"5";2008
464444;"US";27;"5";2008
464444;"US";27;"5";2008
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464447;"US";27;"10";2007
464479;"GB";2;"6666667";2007
464479;"US";2;"6666667";2007
464479;"GB";6;"3,333333E+07";2007
464479;"US";6;"3,333333E+07";2007
464529;"US";2;"10";2008
464562;"US";6;"10";2007
464562;"US";6;"10";2007
464598;"US";6;"10";2008
464612;"JP";2;"1,666667E+07";2008
464612;"JP";6;"8333333";2008
464629;"US";31;"10";2007
464629;"US";31;"10";2007
464647;"US";9;"10";2008
464647;"US";9;"10";2008
464647;"US";9;"10";2008
464647;"US";9;"10";2008
464679;"US";1;"25";2007
464679;"US";1;"25";2007
464679;"US";1;"25";2007
464679;"US";9;"75";2007
464679;"US";9;"75";2007
