"appln_id";"ctry_code";"ipc_class_symbol";"priority_year"
39332515;"JP";"A01B  35/00";2006
42957798;"RU";"A01B  35/00";2006
42957798;"RU";"A01B  35/00";2006
57668046;"KR";"A01B  35/00";2007
57793607;"JP";"A01B  35/00";2007
57861742;"DE";"A01B  35/00";2008
57861742;"DE";"A01B  35/00";2008
58089083;"US";"A01B  35/00";2008
58089083;"US";"A01B  35/00";2008
58089083;"US";"A01B  35/00";2008
266966875;"RU";"A01B  35/00";2007
266966875;"RU";"A01B  35/00";2007
266966875;"RU";"A01B  35/00";2007
267017279;"RU";"A01B  35/00";2008
267017279;"RU";"A01B  35/00";2008
267017279;"RU";"A01B  35/00";2008
267017279;"RU";"A01B  35/00";2008
267017279;"RU";"A01B  35/00";2008
267323652;"JP";"A01B  35/00";2008
267323687;"JP";"A01B  35/00";2008
267323687;"JP";"A01B  35/00";2008
315736627;"JP";"A01B  35/00";2008
315736627;"JP";"A01B  35/00";2008
315736627;"JP";"A01B  35/00";2008
315736627;"JP";"A01B  35/00";2008
376827430;"JP";"A01B  35/00";2011
408924539;"RU";"A01B  35/00";2011
408924540;"RU";"A01B  35/00";2011
408924540;"RU";"A01B  35/00";2011
410946165;"RU";"A01B  35/00";2011
413782037;"JP";"A01B  35/00";2012
413814507;"KR";"A01B  35/00";2013
415777052;"JP";"A01B  35/00";2012
415777052;"JP";"A01B  35/00";2012
416147000;"KR";"A01B  35/00";2012
416244399;"JP";"A01B  35/00";2012
416244399;"JP";"A01B  35/00";2012
420071856;"KR";"A01B  35/00";2013
441483385;"JP";"A01B  35/00";2015
441483385;"JP";"A01B  35/00";2015
441498594;"RU";"A01B  35/00";2013
441498594;"RU";"A01B  35/00";2013
441498594;"RU";"A01B  35/00";2013
441498594;"RU";"A01B  35/00";2013
449277760;"JP";"A01B  35/00";2014
449277760;"JP";"A01B  35/00";2014
456817438;"RU";"A01B  35/00";2015
456817438;"RU";"A01B  35/00";2015
456817438;"RU";"A01B  35/00";2015
456817456;"RU";"A01B  35/00";2015
456817456;"RU";"A01B  35/00";2015
456817456;"RU";"A01B  35/00";2015
477180259;"KR";"A01B  35/00";2015
489180866;"JP";"A01B  35/00";2016
489180866;"JP";"A01B  35/00";2016
489180866;"JP";"A01B  35/00";2016
489180866;"JP";"A01B  35/00";2016
489180866;"JP";"A01B  35/00";2016
489180866;"JP";"A01B  35/00";2016
490374638;"JP";"A01B  35/00";2016
490374638;"JP";"A01B  35/00";2016
490374638;"JP";"A01B  35/00";2016
490374638;"JP";"A01B  35/00";2016
492460785;"CN";"A01B  35/00";2017
492460785;"CN";"A01B  35/00";2017
492460785;"CN";"A01B  35/00";2017
57668046;"KR";"A01B  35/02";2007
413814507;"KR";"A01B  35/02";2013
425714083;"DE";"A01B  35/02";2013
448087832;"CN";"A01B  35/02";2015
448087832;"CN";"A01B  35/02";2015
448087832;"CN";"A01B  35/02";2015
474352980;"CN";"A01B  35/02";2016
477303299;"RU";"A01B  35/02";2015
477303299;"RU";"A01B  35/02";2015
477303299;"RU";"A01B  35/02";2015
477303299;"RU";"A01B  35/02";2015
477303299;"RU";"A01B  35/02";2015
477303299;"RU";"A01B  35/02";2015
486197858;"CN";"A01B  35/02";2017
486197858;"CN";"A01B  35/02";2017
487895860;"CN";"A01B  35/02";2017
487895860;"CN";"A01B  35/02";2017
487895860;"CN";"A01B  35/02";2017
487895860;"CN";"A01B  35/02";2017
38947525;"JP";"A01B  33/10";2005
38947525;"JP";"A01B  33/10";2005
38947525;"JP";"A01B  33/10";2005
38947525;"JP";"A01B  33/10";2005
38947525;"JP";"A01B  33/10";2005
55344111;"RU";"A01B  33/10";2007
55344111;"RU";"A01B  33/10";2007
267441142;"DE";"A01B  33/10";2008
274142256;"CN";"A01B  33/10";2009
274142256;"CN";"A01B  33/10";2009
315736562;"JP";"A01B  33/10";2008
315736562;"JP";"A01B  33/10";2008
315736562;"JP";"A01B  33/10";2008
315736562;"JP";"A01B  33/10";2008
315736562;"JP";"A01B  33/10";2008
315736562;"JP";"A01B  33/10";2008
365160056;"CN";"A01B  33/10";2012
375554189;"RU";"A01B  33/10";2010
375554189;"RU";"A01B  33/10";2010
375554189;"RU";"A01B  33/10";2010
375554189;"RU";"A01B  33/10";2010
379410726;"CN";"A01B  33/10";2012
379410726;"CN";"A01B  33/10";2012
379991350;"CN";"A01B  33/10";2012
379991350;"CN";"A01B  33/10";2012
421510247;"JP";"A01B  33/10";2013
439231147;"CN";"A01B  33/10";2015
441234586;"CN";"A01B  33/10";2015
444051220;"CN";"A01B  33/10";2015
444866523;"CN";"A01B  33/10";2015
447589084;"RU";"A01B  33/10";2014
449107830;"CN";"A01B  33/10";2015
449107862;"CN";"A01B  33/10";2015
449107862;"CN";"A01B  33/10";2015
449107862;"CN";"A01B  33/10";2015
449107862;"CN";"A01B  33/10";2015
450952599;"CN";"A01B  33/10";2014
450952599;"CN";"A01B  33/10";2014
452109421;"CN";"A01B  33/10";2016
452109421;"CN";"A01B  33/10";2016
468283595;"CN";"A01B  33/10";2014
468283595;"CN";"A01B  33/10";2014
470950822;"CN";"A01B  33/10";2016
473947970;"JP";"A01B  33/10";2015
473947970;"JP";"A01B  33/10";2015
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
474717513;"CN";"A01B  33/10";2016
475596772;"CN";"A01B  33/10";2016
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479456748;"CN";"A01B  33/10";2017
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
479756021;"CN";"A01B  33/10";2016
482159923;"KR";"A01B  33/10";2016
486455764;"CN";"A01B  33/10";2017
488904089;"CN";"A01B  33/10";2017
488904089;"CN";"A01B  33/10";2017
494712205;"RU";"A01B  33/10";2016
494712205;"RU";"A01B  33/10";2016
494712205;"RU";"A01B  33/10";2016
494712205;"RU";"A01B  33/10";2016
498970277;"JP";"A01B  33/10";2017
502435087;"CN";"A01B  33/10";2018
502435087;"CN";"A01B  33/10";2018
502435087;"CN";"A01B  33/10";2018
502435087;"CN";"A01B  33/10";2018
502435087;"CN";"A01B  33/10";2018
503173612;"CN";"A01B  33/10";2018
503173612;"CN";"A01B  33/10";2018
503173612;"CN";"A01B  33/10";2018
503173612;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
503472582;"CN";"A01B  33/10";2018
38382010;"JP";"A01B  33/12";2004
38382010;"JP";"A01B  33/12";2004
38768701;"JP";"A01B  33/12";2005
38768701;"JP";"A01B  33/12";2005
38768701;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38834149;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
38859031;"JP";"A01B  33/12";2005
39075441;"JP";"A01B  33/12";2005
39075441;"JP";"A01B  33/12";2005
39336589;"JP";"A01B  33/12";2006
39336589;"JP";"A01B  33/12";2006
56841829;"CN";"A01B  33/12";2007
56841830;"CN";"A01B  33/12";2007
57697928;"JP";"A01B  33/12";2007
57697928;"JP";"A01B  33/12";2007
57697928;"JP";"A01B  33/12";2007
57697928;"JP";"A01B  33/12";2007
57697928;"JP";"A01B  33/12";2007
274142256;"CN";"A01B  33/12";2009
274142256;"CN";"A01B  33/12";2009
274293685;"JP";"A01B  33/12";2008
274293685;"JP";"A01B  33/12";2008
274293685;"JP";"A01B  33/12";2008
315686607;"JP";"A01B  33/12";2008
376827395;"JP";"A01B  33/12";2011
376827395;"JP";"A01B  33/12";2011
376827395;"JP";"A01B  33/12";2011
379410726;"CN";"A01B  33/12";2012
379410726;"CN";"A01B  33/12";2012
409445584;"JP";"A01B  33/12";2011
409445584;"JP";"A01B  33/12";2011
409445584;"JP";"A01B  33/12";2011
413066339;"JP";"A01B  33/12";2012
421510247;"JP";"A01B  33/12";2013
437790596;"CN";"A01B  33/12";2014
437790596;"CN";"A01B  33/12";2014
437790596;"CN";"A01B  33/12";2014
437790596;"CN";"A01B  33/12";2014
437790596;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
440212618;"CN";"A01B  33/12";2014
442863985;"CN";"A01B  33/12";2015
442863985;"CN";"A01B  33/12";2015
443007009;"CN";"A01B  33/12";2015
443902297;"JP";"A01B  33/12";2015
444936730;"JP";"A01B  33/12";2014
33482;"DK";"A01B  79/00";2008
33482;"DK";"A01B  79/00";2008
8075035;"CN";"A01B  79/00";2005
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
8357144;"CN";"A01B  79/00";2006
54401137;"US";"A01B  35/00";2007
55359195;"JP";"A01B  35/00";2007
55359195;"JP";"A01B  35/00";2007
55359195;"JP";"A01B  35/00";2007
55359195;"JP";"A01B  35/00";2007
55359195;"JP";"A01B  35/00";2007
273659179;"JP";"A01B  35/00";2008
273968791;"JP";"A01B  35/00";2008
273968791;"JP";"A01B  35/00";2008
273968791;"JP";"A01B  35/00";2008
274826550;"JP";"A01B  35/00";2009
275100893;"KR";"A01B  35/00";2008
317647336;"JP";"A01B  35/00";2008
317647336;"JP";"A01B  35/00";2008
317647336;"JP";"A01B  35/00";2008
317647336;"JP";"A01B  35/00";2008
317658934;"JP";"A01B  35/00";2009
317658934;"JP";"A01B  35/00";2009
317658934;"JP";"A01B  35/00";2009
317658934;"JP";"A01B  35/00";2009
317658934;"JP";"A01B  35/00";2009
328774453;"IE";"A01B  35/00";2008
329975847;"JP";"A01B  35/00";2009
335198425;"JP";"A01B  35/00";2009
353636019;"JP";"A01B  35/00";2010
404846302;"JP";"A01B  35/00";2011
404846302;"JP";"A01B  35/00";2011
408828916;"JP";"A01B  35/00";2013
411001125;"JP";"A01B  35/00";2012
411001125;"JP";"A01B  35/00";2012
411001125;"JP";"A01B  35/00";2012
414540927;"US";"A01B  35/00";2012
414540927;"US";"A01B  35/00";2012
414540927;"US";"A01B  35/00";2012
414540927;"US";"A01B  35/00";2012
417271786;"RU";"A01B  35/00";2012
417271786;"RU";"A01B  35/00";2012
417271786;"RU";"A01B  35/00";2012
417271786;"RU";"A01B  35/00";2012
417271786;"RU";"A01B  35/00";2012
417271788;"RU";"A01B  35/00";2012
417271788;"RU";"A01B  35/00";2012
417271788;"RU";"A01B  35/00";2012
417271788;"RU";"A01B  35/00";2012
417271788;"RU";"A01B  35/00";2012
420236235;"JP";"A01B  35/00";2012
425014295;"JP";"A01B  35/00";2013
425014295;"JP";"A01B  35/00";2013
438595417;"CN";"A01B  35/00";2014
438595417;"CN";"A01B  35/00";2014
443359303;"JP";"A01B  35/00";2014
443359303;"JP";"A01B  35/00";2014
443359303;"JP";"A01B  35/00";2014
443359303;"JP";"A01B  35/00";2014
449252285;"JP";"A01B  35/00";2014
449252285;"JP";"A01B  35/00";2014
449252285;"JP";"A01B  35/00";2014
449252285;"JP";"A01B  35/00";2014
451520778;"JP";"A01B  35/00";2014
451520778;"JP";"A01B  35/00";2014
451520778;"JP";"A01B  35/00";2014
451520778;"JP";"A01B  35/00";2014
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
477336951;"RU";"A01B  35/00";2015
480417563;"RU";"A01B  35/00";2016
480417563;"RU";"A01B  35/00";2016
480417563;"RU";"A01B  35/00";2016
480417563;"RU";"A01B  35/00";2016
480417563;"RU";"A01B  35/00";2016
480417563;"RU";"A01B  35/00";2016
480863660;"CN";"A01B  35/00";2015
496289259;"RU";"A01B  35/00";2017
503421135;"JP";"A01B  35/00";2017
503421135;"JP";"A01B  35/00";2017
503421135;"JP";"A01B  35/00";2017
503421135;"JP";"A01B  35/00";2017
414875577;"CN";"A01B  35/02";2012
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
425141956;"CN";"A01B  35/02";2014
440212622;"CN";"A01B  35/02";2013
445115460;"CN";"A01B  35/02";2015
445115460;"CN";"A01B  35/02";2015
445115460;"CN";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
446701704;"IT";"A01B  35/02";2015
446701704;"RO";"A01B  35/02";2015
475599498;"CN";"A01B  35/02";2016
482177326;"CN";"A01B  35/02";2017
54966121;"JP";"A01B  35/04";2007
56435447;"JP";"A01B  35/04";2007
56435447;"JP";"A01B  35/04";2007
273024571;"JP";"A01B  35/04";2008
323708837;"KR";"A01B  35/04";2009
364456546;"JP";"A01B  35/04";2010
364456546;"JP";"A01B  35/04";2010
378381435;"JP";"A01B  35/04";2011
404846302;"JP";"A01B  35/04";2011
404846302;"JP";"A01B  35/04";2011
7846262;"CN";"A01B  79/00";2004
7858362;"CN";"A01B  79/00";2004
7858362;"CN";"A01B  79/00";2004
7858362;"CN";"A01B  79/00";2004
8369487;"CN";"A01B  79/00";2006
8684328;"CN";"A01B  79/00";2007
8684328;"CN";"A01B  79/00";2007
8684328;"CN";"A01B  79/00";2007
8684328;"CN";"A01B  79/00";2007
8691812;"CN";"A01B  79/00";2007
8691812;"CN";"A01B  79/00";2007
8748370;"CN";"A01B  79/00";2007
8748370;"CN";"A01B  79/00";2007
8748370;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8751437;"CN";"A01B  79/00";2007
8843294;"CN";"A01B  79/00";2008
8843294;"CN";"A01B  79/00";2008
8843294;"CN";"A01B  79/00";2008
8843294;"CN";"A01B  79/00";2008
14979837;"DE";"A01B  79/00";2005
42863219;"RU";"A01B  79/00";2004
42863219;"RU";"A01B  79/00";2004
55199332;"CN";"A01B  79/00";2008
55199332;"CN";"A01B  79/00";2008
55199332;"CN";"A01B  79/00";2008
55199332;"CN";"A01B  79/00";2008
55199332;"CN";"A01B  79/00";2008
55273970;"CN";"A01B  79/00";2008
55273970;"CN";"A01B  79/00";2008
55273970;"CN";"A01B  79/00";2008
55790354;"US";"A01B  79/00";2007
55790354;"US";"A01B  79/00";2007
55790354;"US";"A01B  79/00";2007
56766685;"US";"A01B  79/00";2007
56766685;"US";"A01B  79/00";2007
56899885;"CN";"A01B  79/00";2008
56899885;"CN";"A01B  79/00";2008
56899885;"CN";"A01B  79/00";2008
56899885;"CN";"A01B  79/00";2008
56899885;"CN";"A01B  79/00";2008
57590386;"US";"A01B  79/00";2008
57595259;"US";"A01B  79/00";2007
57595259;"US";"A01B  79/00";2007
57595259;"US";"A01B  79/00";2007
57595259;"US";"A01B  79/00";2007
266966067;"RU";"A01B  79/00";2007
266966067;"RU";"A01B  79/00";2007
266966067;"RU";"A01B  79/00";2007
266966067;"RU";"A01B  79/00";2007
38493937;"JP";"A01B  33/12";2004
38599793;"JP";"A01B  33/12";2004
38623732;"JP";"A01B  33/12";2004
38623732;"JP";"A01B  33/12";2004
38623732;"JP";"A01B  33/12";2004
38623732;"JP";"A01B  33/12";2004
38663844;"JP";"A01B  33/12";2004
38663844;"JP";"A01B  33/12";2004
38663844;"JP";"A01B  33/12";2004
38730092;"JP";"A01B  33/12";2004
38730092;"JP";"A01B  33/12";2004
38730092;"JP";"A01B  33/12";2004
38730092;"JP";"A01B  33/12";2004
38902246;"JP";"A01B  33/12";2005
38902246;"JP";"A01B  33/12";2005
38902246;"JP";"A01B  33/12";2005
38902246;"JP";"A01B  33/12";2005
39204406;"JP";"A01B  33/12";2006
39204406;"JP";"A01B  33/12";2006
39631235;"JP";"A01B  33/12";2007
323208961;"JP";"A01B  33/12";2009
330368220;"JP";"A01B  33/12";2009
330368220;"JP";"A01B  33/12";2009
331677769;"JP";"A01B  33/12";2010
337211740;"US";"A01B  33/12";2011
337211740;"US";"A01B  33/12";2011
337949757;"JP";"A01B  33/12";2010
337949757;"JP";"A01B  33/12";2010
378910134;"KR";"A01B  33/12";2011
379410727;"CN";"A01B  33/12";2012
422679750;"CN";"A01B  33/12";2014
446064795;"CN";"A01B  33/12";2015
450488233;"CN";"A01B  33/12";2015
450488233;"CN";"A01B  33/12";2015
450488233;"CN";"A01B  33/12";2015
458678795;"JP";"A01B  33/12";2015
458678795;"JP";"A01B  33/12";2015
458678795;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
477476375;"JP";"A01B  33/12";2015
2774763;"AU";"A01B  79/00";2008
2774763;"AU";"A01B  79/00";2008
2774967;"AU";"A01B  79/00";2008
2774967;"AU";"A01B  79/00";2008
2774967;"AU";"A01B  79/00";2008
2774967;"AU";"A01B  79/00";2008
7846356;"CN";"A01B  79/00";2004
7846356;"CN";"A01B  79/00";2004
7846356;"CN";"A01B  79/00";2004
8362661;"CN";"A01B  79/00";2006
8362661;"CN";"A01B  79/00";2006
8362661;"CN";"A01B  79/00";2006
8362661;"CN";"A01B  79/00";2006
8408839;"CN";"A01B  79/00";2006
8687410;"CN";"A01B  79/00";2007
8687410;"CN";"A01B  79/00";2007
8689032;"CN";"A01B  79/00";2007
8689032;"CN";"A01B  79/00";2007
8689032;"CN";"A01B  79/00";2007
8746388;"CN";"A01B  79/00";2007
8746388;"CN";"A01B  79/00";2007
8746388;"CN";"A01B  79/00";2007
8746388;"CN";"A01B  79/00";2007
8746388;"CN";"A01B  79/00";2007
38693985;"JP";"A01B  79/00";2004
38693985;"JP";"A01B  79/00";2004
38693985;"JP";"A01B  79/00";2004
41094043;"IN";"A01B  79/00";2007
42862205;"RU";"A01B  79/00";2004
42862205;"RU";"A01B  79/00";2004
42862205;"RU";"A01B  79/00";2004
42863220;"RU";"A01B  79/00";2004
42863220;"RU";"A01B  79/00";2004
42932476;"RU";"A01B  79/00";2006
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55113238;"CN";"A01B  79/00";2008
55199349;"CN";"A01B  79/00";2008
55328823;"CN";"A01B  79/00";2008
55344113;"RU";"A01B  79/00";2007
55344113;"RU";"A01B  79/00";2007
55461458;"CN";"A01B  79/00";2008
55461458;"CN";"A01B  79/00";2008
55461458;"CN";"A01B  79/00";2008
55461458;"CN";"A01B  79/00";2008
55790355;"US";"A01B  79/00";2007
55790355;"US";"A01B  79/00";2007
266966211;"RU";"A01B  79/00";2007
267677584;"RU";"A01B  79/00";2008
267677584;"RU";"A01B  79/00";2008
267677584;"RU";"A01B  79/00";2008
267677584;"RU";"A01B  79/00";2008
267677584;"RU";"A01B  79/00";2008
267677584;"RU";"A01B  79/00";2008
274176921;"US";"A01B  79/00";2009
315445281;"RU";"A01B  79/00";2008
315445281;"RU";"A01B  79/00";2008
315445281;"RU";"A01B  79/00";2008
315445281;"RU";"A01B  79/00";2008
315445281;"RU";"A01B  79/00";2008
315548815;"CN";"A01B  79/00";2009
315548815;"CN";"A01B  79/00";2009
315548815;"CN";"A01B  79/00";2009
315548815;"CN";"A01B  79/00";2009
322629930;"RU";"A01B  79/00";2008
323962750;"RU";"A01B  79/00";2009
323962750;"RU";"A01B  79/00";2009
328706718;"CN";"A01B  79/00";2010
328706718;"CN";"A01B  79/00";2010
328706718;"CN";"A01B  79/00";2010
334386843;"CH";"A01B  79/00";2010
334386843;"IN";"A01B  79/00";2010
334386843;"IN";"A01B  79/00";2010
337660565;"BR";"A01B  79/00";2008
338679239;"CN";"A01B  79/00";2010
339107711;"CN";"A01B  79/00";2011
339107711;"CN";"A01B  79/00";2011
339107711;"CN";"A01B  79/00";2011
339112634;"CN";"A01B  79/00";2010
339112634;"CN";"A01B  79/00";2010
339112634;"CN";"A01B  79/00";2010
339112634;"CN";"A01B  79/00";2010
339112634;"CN";"A01B  79/00";2010
339112634;"CN";"A01B  79/00";2010
339364458;"BR";"A01B  79/00";2010
365449617;"CN";"A01B  79/00";2012
365449617;"CN";"A01B  79/00";2012
365449617;"CN";"A01B  79/00";2012
365449617;"CN";"A01B  79/00";2012
365708754;"EE";"A01B  79/00";2010
365708754;"EE";"A01B  79/00";2010
375203349;"US";"A01B  79/00";2011
375203349;"US";"A01B  79/00";2011
375203349;"US";"A01B  79/00";2011
405745531;"CN";"A01B  79/00";2012
405745531;"CN";"A01B  79/00";2012
405745531;"CN";"A01B  79/00";2012
405745531;"CN";"A01B  79/00";2012
405745531;"CN";"A01B  79/00";2012
416299773;"CN";"A01B  79/00";2013
416299773;"CN";"A01B  79/00";2013
416299773;"CN";"A01B  79/00";2013
416299773;"CN";"A01B  79/00";2013
416299773;"CN";"A01B  79/00";2013
416299773;"CN";"A01B  79/00";2013
418059686;"CN";"A01B  79/00";2014
418059686;"CN";"A01B  79/00";2014
418059686;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
418357052;"CN";"A01B  79/00";2014
419191715;"US";"A01B  79/00";2013
8391336;"CN";"A01B  79/00";2006
8391336;"CN";"A01B  79/00";2006
8391336;"CN";"A01B  79/00";2006
8391336;"CN";"A01B  79/00";2006
8391336;"CN";"A01B  79/00";2006
8391336;"CN";"A01B  79/00";2006
8456112;"CN";"A01B  79/00";2006
8456112;"CN";"A01B  79/00";2006
8456112;"CN";"A01B  79/00";2006
8456112;"CN";"A01B  79/00";2006
8456112;"CN";"A01B  79/00";2006
8691927;"CN";"A01B  79/00";2007
8691927;"CN";"A01B  79/00";2007
16099392;"DE";"A01B  79/00";2004
16099392;"DE";"A01B  79/00";2004
16099392;"DE";"A01B  79/00";2004
42900225;"RU";"A01B  79/00";2005
42900225;"RU";"A01B  79/00";2005
42900225;"RU";"A01B  79/00";2005
42900225;"RU";"A01B  79/00";2005
42955991;"RU";"A01B  79/00";2006
42955991;"RU";"A01B  79/00";2006
48223127;"US";"A01B  79/00";2005
48223127;"US";"A01B  79/00";2005
48223127;"US";"A01B  79/00";2005
51775845;"US";"A01B  79/00";2006
51775845;"US";"A01B  79/00";2006
55367421;"CN";"A01B  79/00";2008
55367421;"CN";"A01B  79/00";2008
55367421;"CN";"A01B  79/00";2008
55367421;"CN";"A01B  79/00";2008
55367421;"CN";"A01B  79/00";2008
55367421;"CN";"A01B  79/00";2008
55814464;"CA";"A01B  79/00";2007
55814464;"CA";"A01B  79/00";2007
55814464;"CA";"A01B  79/00";2007
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
56722237;"CN";"A01B  79/00";2008
57137591;"US";"A01B  79/00";2007
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57163378;"CN";"A01B  79/00";2008
57245619;"IL";"A01B  79/00";2004
266878834;"CN";"A01B  79/00";2009
266878834;"CN";"A01B  79/00";2009
266878834;"CN";"A01B  79/00";2009
267620533;"CN";"A01B  79/00";2009
273697453;"FR";"A01B  79/00";2009
273697453;"FR";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
273874705;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274242695;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
274697812;"CN";"A01B  79/00";2009
275312813;"US";"A01B  79/00";2008
275312813;"US";"A01B  79/00";2008
275312813;"US";"A01B  79/00";2008
275312813;"US";"A01B  79/00";2008
328973234;"CN";"A01B  79/00";2010
332058439;"US";"A01B  79/00";2010
332058440;"US";"A01B  79/00";2010
333704383;"CN";"A01B  79/00";2010
333704383;"CN";"A01B  79/00";2010
333704383;"CN";"A01B  79/00";2010
